법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
등촌동,주공3,37.67,26700,1995,2016-01-31,7,김포공항역,개통 전
등촌동,주공3,58.14,36500,1995,2016-01-30,15,김포공항역,개통 전
방화동,방화그린,33.6,16000,1993,2016-01-27,9,김포공항역,개통 전
내발산동,우장산힐스테이트,101.87,75000,2005,2016-01-23,6,김포공항역,개통 전
염창동,강서쌍용예가,84.9025,49800,2014,2016-01-15,3,김포공항역,개통 전
등촌동,삼성한사랑1,59.69,32800,1997,2016-01-23,14,김포공항역,개통 전
방화동,삼정코아,83.74,31000,2004,2016-01-22,7,김포공항역,개통 전
가양동,한강타운,84.99,49000,1993,2016-01-25,11,김포공항역,개통 전
화곡동,"우장산아이파크,이편한세상",114.98,75000,2008,2016-01-15,10,김포공항역,개통 전
등촌동,등촌동아이파크,119.9031,68900,2004,2016-01-25,9,김포공항역,개통 전
등촌동,"등촌1,2단지주공아파트",41.85,24250,1994,2016-01-22,10,김포공항역,개통 전
화곡동,초록,84.07,41300,1998,2016-01-28,7,김포공항역,개통 전
내발산동,길성그랑프리텔,84.99,38500,2003,2016-01-08,5,김포공항역,개통 전
등촌동,대동황토방,84.95,39000,2000,2016-01-07,1,김포공항역,개통 전
등촌동,"진로,미주아파트",84.96,44400,1994,2016-01-26,13,김포공항역,개통 전
화곡동,보람,84.98,28000,2004,2016-01-13,12,김포공항역,개통 전
내발산동,마곡수명산파크1단지,84.82,50000,2007,2016-01-13,11,김포공항역,개통 전
등촌동,"등촌1,2단지주공아파트",41.85,24000,1994,2016-01-23,5,김포공항역,개통 전
가양동,강변,39.6,24300,1992,2016-01-18,8,김포공항역,개통 전
가양동,강변,34.44,20000,1992,2016-01-15,12,김포공항역,개통 전
염창동,강변한솔솔파크,84.97,49800,2005,2016-01-04,10,김포공항역,개통 전
방화동,한미(286-1),47.22,24500,1988,2016-01-05,3,김포공항역,개통 전
등촌동,우성,84.96,34500,1992,2016-01-18,8,김포공항역,개통 전
내발산동,태승훼미리2,84.83,40900,2004,2016-01-16,8,김포공항역,개통 전
등촌동,대림e편한세상,84.96,41000,2002,2016-01-14,1,김포공항역,개통 전
가양동,강변,39.6,22800,1992,2016-01-20,5,김포공항역,개통 전
화곡동,태영방송인,84.93,33000,2000,2016-01-08,3,김포공항역,개통 전
가양동,가양6단지,49.5,29800,1992,2016-01-20,6,김포공항역,개통 전
염창동,염창1차한화꿈에그린,84.93,62800,2005,2016-01-12,12,김포공항역,개통 전
등촌동,동성,101.88,48000,1995,2016-01-09,11,김포공항역,개통 전
가양동,가양도시개발9-2단지,39.6,24800,1993,2016-01-30,14,김포공항역,개통 전
화곡동,삼호그린(346-19),44.39,14850,2000,2016-01-26,5,김포공항역,개통 전
등촌동,청솔펠리체,83.51,36000,2011,2016-01-06,3,김포공항역,개통 전
가양동,가양우성,75.48,38800,1990,2016-01-09,3,김포공항역,개통 전
내발산동,강서월드메르디앙,84.8945,42500,2006,2016-01-23,1,김포공항역,개통 전
방화동,방화5,39.6,22250,1994,2016-01-19,3,김포공항역,개통 전
가양동,강서한강월드메르디앙,84.9,42400,2006,2016-01-21,1,김포공항역,개통 전
내발산동,청솔수(711-6),84.92,40500,2007,2016-01-09,6,김포공항역,개통 전
가양동,가양도시개발9-2단지,49.5,31600,1993,2016-01-29,9,김포공항역,개통 전
등촌동,서광등촌마을아파트,59.67,36500,1999,2016-01-12,5,김포공항역,개통 전
염창동,염창1차한화꿈에그린,84.93,60000,2005,2016-01-15,3,김포공항역,개통 전
화곡동,"우장산아이파크,이편한세상",101.65,66500,2008,2016-01-11,14,김포공항역,개통 전
등촌동,"진로,미주아파트",84.96,45000,1994,2016-01-13,11,김포공항역,개통 전
마곡동,마곡삼성아파트,84.92,34000,1998,2016-01-27,1,김포공항역,개통 전
등촌동,코오롱오투빌2,119.78,47600,2002,2016-01-29,14,김포공항역,개통 전
등촌동,삼성한사랑1,84.99,42100,1997,2016-01-15,5,김포공항역,개통 전
염창동,삼성한마음,84.87,43500,1995,2016-01-15,9,김포공항역,개통 전
염창동,신동아,84.9,42000,1995,2016-01-28,4,김포공항역,개통 전
내발산동,청솔샤르망1003동,84.5832,41000,2005,2016-01-21,7,김포공항역,개통 전
화곡동,화곡푸르지오,144.123,65000,2002,2016-01-13,6,김포공항역,개통 전
방화동,방화5,39.6,21900,1994,2016-01-21,11,김포공항역,개통 전
등촌동,주공5,58.14,33600,1995,2016-01-26,2,김포공항역,개통 전
내발산동,우장산힐스테이트,59.98,50000,2005,2016-01-21,8,김포공항역,개통 전
등촌동,대동황토방2,92.98,43800,2003,2016-01-12,7,김포공항역,개통 전
화곡동,근상프리즘(1076-2),71.24,27500,2002,2016-01-10,4,김포공항역,개통 전
내발산동,마곡수명산파크2단지,84.82,52500,2007,2016-01-11,5,김포공항역,개통 전
가양동,강변,39.6,24300,1992,2016-01-27,4,김포공항역,개통 전
등촌동,동성,134.94,52000,1995,2016-01-27,11,김포공항역,개통 전
등촌동,주공3,58.14,37500,1995,2016-01-15,13,김포공항역,개통 전
화곡동,초록,49.77,26000,1998,2016-01-16,2,김포공항역,개통 전
염창동,금호타운,84.84,42000,1999,2016-01-13,10,김포공항역,개통 전
화곡동,우장산롯데캐슬,134.99,59700,2003,2016-01-11,2,김포공항역,개통 전
가양동,강나루2현대,59.97,39000,2001,2016-01-29,11,김포공항역,개통 전
공항동,해태,59.99,28000,2000,2016-01-13,6,김포공항역,개통 전
등촌동,부영,80.64,46000,1994,2016-01-18,2,김포공항역,개통 전
화곡동,초록,49.77,27300,1998,2016-01-09,8,김포공항역,개통 전
화곡동,근상프리즘(1076-2),71.24,27000,2002,2016-01-07,3,김포공항역,개통 전
내발산동,청솔샤르망1001동,84.7449,42400,2004,2016-01-15,9,김포공항역,개통 전
화곡동,웰라이빌,79.87,23250,2000,2016-01-22,3,김포공항역,개통 전
내발산동,우장산힐스테이트,84.98,60000,2005,2016-01-06,17,김포공항역,개통 전
화곡동,우공팰리스,81.69,30200,2008,2016-01-30,4,김포공항역,개통 전
등촌동,주공5,58.14,29500,1995,2016-01-18,1,김포공항역,개통 전
방화동,치현마을동일스위트리버,59.9813,33000,2004,2016-01-07,5,김포공항역,개통 전
방화동,동성,64.65,34500,1993,2016-01-16,12,김포공항역,개통 전
방화동,동성,84.95,44800,1993,2016-01-06,10,김포공항역,개통 전
화곡동,태창네스트힐,82.35,31500,2004,2016-01-30,9,김포공항역,개통 전
화곡동,중앙화곡하이츠,56.88,19700,1988,2016-01-16,3,김포공항역,개통 전
염창동,극동상록수,59.91,35600,1999,2016-01-16,12,김포공항역,개통 전
염창동,강변힐스테이트,84.99,52400,2005,2016-01-12,10,김포공항역,개통 전
가양동,일신건영휴먼빌,84.95,47800,2004,2016-01-23,6,김포공항역,개통 전
염창동,동아3,84.87,42800,1999,2016-01-28,14,김포공항역,개통 전
염창동,동아3,59.7,35900,1999,2016-01-16,8,김포공항역,개통 전
가양동,가양도시개발9-2단지,34.44,22150,1993,2016-01-22,12,김포공항역,개통 전
등촌동,주공3,58.14,37600,1995,2016-01-15,14,김포공항역,개통 전
마곡동,마곡엠밸리7단지,84.91,79000,2014,2016-01-07,13,김포공항역,개통 전
염창동,강변코아루,114.78,57500,2007,2016-01-13,8,김포공항역,개통 전
내발산동,천우네오젠(693),136.9,51500,2006,2016-01-14,6,김포공항역,개통 전
방화동,청솔,39.36,20800,1994,2016-01-19,13,김포공항역,개통 전
염창동,한강동아,59.97,30800,1998,2016-01-28,1,김포공항역,개통 전
방화동,방화4단지,100.35,43500,1994,2016-01-16,8,김포공항역,개통 전
등촌동,등촌동아이파크,165.8299,72000,2004,2016-01-05,6,김포공항역,개통 전
등촌동,서광등촌마을아파트,59.67,36500,1999,2016-01-08,8,김포공항역,개통 전
염창동,관음삼성,59.96,38000,1997,2016-01-08,17,김포공항역,개통 전
염창동,태영,84.93,38400,1999,2016-01-23,1,김포공항역,개통 전
염창동,신동아,59.82,30500,1995,2016-01-27,2,김포공항역,개통 전
염창동,염창1차보람더하임,84.97,53000,2008,2016-01-12,14,김포공항역,개통 전
염창동,관음삼성,59.96,36700,1997,2016-01-12,12,김포공항역,개통 전
내발산동,마곡수명산파크6단지,84.82,47000,2007,2016-01-07,13,김포공항역,개통 전
내발산동,유니드,73.51,31100,2005,2016-01-26,2,김포공항역,개통 전
등촌동,대림,123.72,51500,1995,2016-01-14,2,김포공항역,개통 전
화곡동,초록,49.77,27100,1998,2016-01-08,6,김포공항역,개통 전
공항동,해태,59.99,27800,2000,2016-01-10,15,김포공항역,개통 전
내발산동,명진에버그린,84.99,33000,2003,2016-01-13,3,김포공항역,개통 전
등촌동,주공5,58.14,35700,1995,2016-01-12,9,김포공항역,개통 전
등촌동,주공3,58.14,33000,1995,2016-01-15,1,김포공항역,개통 전
화곡동,일광2차,77.04,20700,2002,2016-01-16,4,김포공항역,개통 전
염창동,동아3,59.7,36800,1999,2016-01-09,11,김포공항역,개통 전
염창동,염창1차한화꿈에그린,59.94,45200,2005,2016-01-23,1,김포공항역,개통 전
가양동,가양2단지(성지),34.44,20000,1992,2016-01-18,11,김포공항역,개통 전
등촌동,주공5,37.67,24500,1995,2016-01-19,10,김포공항역,개통 전
등촌동,주공10,58.14,36200,1995,2016-01-06,7,김포공항역,개통 전
마곡동,마곡엠밸리6단지,84.88,73000,2014,2016-01-04,10,김포공항역,개통 전
방화동,보람,84.96,39650,2004,2016-01-15,5,김포공항역,개통 전
염창동,월드메르디앙,84.98,49000,2004,2016-01-30,8,김포공항역,개통 전
방화동,마곡서광(치현마을),59.67,25000,1998,2016-01-26,2,김포공항역,개통 전
마곡동,마곡푸르지오,84.99,58300,2008,2016-01-04,7,김포공항역,개통 전
등촌동,"등촌1,2단지주공아파트",41.85,25200,1994,2016-01-16,8,김포공항역,개통 전
염창동,성원,59.91,32950,2001,2016-01-10,8,김포공항역,개통 전
가양동,가양6단지,58.65,33700,1992,2016-01-09,8,김포공항역,개통 전
염창동,극동상록수,59.91,35400,1999,2016-01-18,9,김포공항역,개통 전
화곡동,초록,59.34,34000,1998,2016-01-08,6,김포공항역,개통 전
등촌동,등촌동현대2차,59.97,29000,1997,2016-01-19,3,김포공항역,개통 전
방화동,대림e-편한세상,67.68,31500,2003,2016-01-06,1,김포공항역,개통 전
화곡동,임탑-A,48.79,20700,2009,2016-01-07,6,김포공항역,개통 전
염창동,삼성한아름,84.9,38750,1993,2016-01-23,15,김포공항역,개통 전
방화동,청솔,39.36,18000,1994,2016-01-27,2,김포공항역,개통 전
화곡동,서부인터빌아파트,83.8379,32400,2002,2016-01-12,9,김포공항역,개통 전
가양동,가양도시개발9-2단지,49.5,30500,1993,2016-01-08,10,김포공항역,개통 전
가양동,강서한강월드메르디앙,84.98,48800,2006,2016-01-06,12,김포공항역,개통 전
화곡동,웰라이빌,111.21,32000,2000,2016-01-09,8,김포공항역,개통 전
화곡동,화곡푸르지오,84.94,49000,2002,2016-01-09,7,김포공항역,개통 전
내발산동,태승훼미리3차,84.97,32500,2004,2016-01-08,1,김포공항역,개통 전
가양동,가양6단지,49.5,29800,1992,2016-01-14,7,김포공항역,개통 전
가양동,가양6단지,39.6,24000,1992,2016-01-09,10,김포공항역,개통 전
방화동,방화5,33.18,17960,1994,2016-01-28,11,김포공항역,개통 전
등촌동,등촌동아이파크,84.9958,50000,2004,2016-01-07,12,김포공항역,개통 전
방화동,동성,76.8,35000,1993,2016-01-19,5,김포공항역,개통 전
화곡동,화성파크빌,63.41,20500,2003,2016-01-08,2,김포공항역,개통 전
화곡동,일성스카이빌,59.96,19000,2001,2016-01-12,5,김포공항역,개통 전
방화동,청솔,49.2,26650,1994,2016-01-22,7,김포공항역,개통 전
등촌동,대림,123.72,46000,1995,2016-01-04,9,김포공항역,개통 전
화곡동,중앙화곡하이츠,56.88,23500,1988,2016-01-21,4,김포공항역,개통 전
화곡동,까치산(102동),95.52,27500,2003,2016-01-04,2,김포공항역,개통 전
염창동,길훈,59.94,36000,1999,2016-01-08,9,김포공항역,개통 전
등촌동,"등촌1,2단지주공아파트",41.85,24200,1994,2016-01-14,6,김포공항역,개통 전
방화동,개화,101.86,42400,1994,2016-01-09,6,김포공항역,개통 전
등촌동,주공5,37.67,22800,1995,2016-01-15,2,김포공항역,개통 전
염창동,금호타운,59.88,39000,1999,2016-01-29,16,김포공항역,개통 전
화곡동,서림골드,92.16,30500,2002,2016-01-13,7,김포공항역,개통 전
가양동,가양6단지,49.5,30300,1992,2016-01-06,13,김포공항역,개통 전
가양동,가양6단지,49.5,29000,1992,2016-01-05,9,김포공항역,개통 전
방화동,방화그린,39.76,19000,1993,2016-01-29,15,김포공항역,개통 전
방화동,방화5,33.18,18000,1994,2016-01-23,11,김포공항역,개통 전
방화동,AirPalace(619-7),14.1,9450,2013,2016-01-25,8,김포공항역,개통 전
화곡동,유원펠리체(924-17),42.85,16000,2012,2016-01-16,11,김포공항역,개통 전
내발산동,우장산힐스테이트,59.98,49000,2005,2016-01-13,17,김포공항역,개통 전
등촌동,등촌라인(조합),84.78,35000,1997,2016-01-20,20,김포공항역,개통 전
가양동,가양6단지,49.5,31000,1992,2016-01-09,9,김포공항역,개통 전
가양동,가양6단지,58.65,32600,1992,2016-01-26,14,김포공항역,개통 전
가양동,가양도시개발9-2단지,34.44,20900,1993,2016-01-20,9,김포공항역,개통 전
가양동,가양도시개발9-2단지,39.6,23500,1993,2016-01-11,15,김포공항역,개통 전
방화동,한미(286-1),47.22,26000,1988,2016-01-16,2,김포공항역,개통 전
내발산동,청솔숲속마을101동,83.69,38400,2006,2016-01-13,4,김포공항역,개통 전
화곡동,화곡푸르지오,144.123,62000,2002,2016-01-06,1,김포공항역,개통 전
가양동,한강타운,84.99,45500,1993,2016-01-18,14,김포공항역,개통 전
화곡동,"우장산아이파크,이편한세상",84.97,59000,2008,2016-01-15,9,김포공항역,개통 전
가양동,강변,49.5,29650,1992,2016-01-11,9,김포공항역,개통 전
방화동,방화그린,39.76,19800,1993,2016-01-15,4,김포공항역,개통 전
방화동,방화그린,33.6,15800,1993,2016-01-09,12,김포공항역,개통 전
화곡동,AndPra레지던스,15.26,12800,2013,2016-01-03,15,김포공항역,개통 전
화곡동,AndPra레지던스,15.26,12800,2013,2016-01-03,15,김포공항역,개통 전
가양동,강변,39.6,24000,1992,2016-01-22,6,김포공항역,개통 전
염창동,동아3,59.83,39600,1999,2016-01-16,8,김포공항역,개통 전
등촌동,태진아름,59.94,30000,1995,2016-01-21,2,김포공항역,개통 전
마곡동,마곡청구아파트,59.91,32000,1998,2016-01-02,10,김포공항역,개통 전
방화동,AirPalace(619-7),18.6,11200,2013,2016-01-04,9,김포공항역,개통 전
등촌동,"진로,미주아파트",84.96,44500,1994,2016-01-18,10,김포공항역,개통 전
내발산동,마곡수명산파크4단지,59.84,41000,2008,2016-01-15,3,김포공항역,개통 전
마곡동,마곡청구아파트,59.91,32000,1998,2016-01-02,10,김포공항역,개통 전
방화동,방화5,39.6,19200,1994,2016-01-13,2,김포공항역,개통 전
방화동,방화5,49.77,28700,1994,2016-01-09,11,김포공항역,개통 전
가양동,강서한강자이,124.4246,73500,2013,2016-01-18,10,김포공항역,개통 전
등촌동,코오롱하늘채,84.96,45000,2003,2016-01-17,5,김포공항역,개통 전
등촌동,"등촌7,8단지주공아파트",41.85,26000,1994,2016-01-04,7,김포공항역,개통 전
내발산동,천우네오젠아파트,83.32,30000,2006,2016-01-08,5,김포공항역,개통 전
화곡동,한신베네스트아파트,57.67,22700,2012,2016-01-09,5,김포공항역,개통 전
