법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
서현동,효자촌(미래타운),101.94,67800,1994,2008-01-21,13,정자역,개통 전
이매동,아름마을(건영),133.89,19200,1992,2008-01-24,16,정자역,개통 전
분당동,샛별마을(라이프),84.99,55900,1992,2008-01-15,11,정자역,개통 전
정자동,한솔마을(4단지)(주공),41.85,20900,1994,2008-01-05,11,정자역,개통 전
정자동,한솔마을(4단지)(주공),35.28,13940,1994,2008-01-22,1,정자역,개통 전
정자동,정든마을(5단지)(신화),52.44,26500,1995,2008-01-12,1,정자역,개통 전
서현동,시범한양,28.71,12500,1991,2008-01-12,1,정자역,개통 전
수내동,푸른마을(쌍용),59.78,34750,1992,2008-01-15,3,정자역,개통 전
서현동,시범한신,59.995,41800,1991,2008-01-15,5,정자역,개통 전
금곡동,청솔마을(공무원),58.71,36000,1994,2008-01-10,13,정자역,개통 전
구미동,무지개(10단지)(삼성),101.82,68000,1996,2008-01-09,13,정자역,개통 전
서현동,시범현대,214.68,145650,1991,2008-01-21,15,정자역,개통 전
구미동,까치마을(4단지)(선경),51.32,26500,1995,2008-01-15,4,정자역,개통 전
서현동,시범우성,59.73,34700,1991,2008-01-04,1,정자역,개통 전
구미동,무지개(3단지)(건영),53.83,24000,1996,2008-01-17,15,정자역,개통 전
금곡동,두산위브트레지움,147.52,103000,2003,2008-01-11,18,정자역,개통 전
이매동,아름마을(건영),133.89,88000,1992,2008-01-06,10,정자역,개통 전
서현동,시범한양,59.37,36000,1991,2008-01-02,3,정자역,개통 전
야탑동,매화마을공무원1,58.92,34800,1995,2008-01-19,9,정자역,개통 전
구미동,까치마을(4단지)(선경),51.32,27300,1995,2008-01-02,10,정자역,개통 전
야탑동,탑마을(주공),35.28,17000,1993,2008-01-18,9,정자역,개통 전
정자동,정든마을(6단지)(우성),48.84,24800,1994,2008-01-19,3,정자역,개통 전
수내동,"양지마을(6단지)(금호,청구)",59.625,35900,1992,2008-01-06,21,정자역,개통 전
야탑동,탑마을(주공),36.0,15900,1993,2008-01-10,2,정자역,개통 전
수내동,양지마을(5단지)(한양501-514),35.1,16950,1992,2008-01-05,7,정자역,개통 전
분당동,장안타운(건영),85.0,48600,1993,2008-01-08,2,정자역,개통 전
이매동,아름마을(풍림),75.15,44800,1993,2008-01-10,1,정자역,개통 전
구미동,무지개(12단지)(주공뜨란체),49.36,21000,1995,2008-01-16,2,정자역,개통 전
금곡동,청솔마을(유천),40.5,17500,1995,2008-01-03,6,정자역,개통 전
정자동,삼성아데나루체,127.88,110000,2004,2008-01-05,11,정자역,개통 전
서현동,시범현대,59.55,35800,1991,2008-01-10,1,정자역,개통 전
구미동,무지개(4단지)(주공),58.14,31700,1995,2008-01-10,7,정자역,개통 전
구미동,무지개(4단지)(주공),58.14,31500,1995,2008-01-04,14,정자역,개통 전
구미동,무지개(2단지)(엘지),134.94,77000,1995,2008-01-05,22,정자역,개통 전
야탑동,매화마을(주공3),41.85,13000,1993,2008-01-09,9,정자역,개통 전
수내동,파크타운(대림),59.32,33500,1993,2008-01-10,14,정자역,개통 전
금곡동,청솔마을(계룡),55.44,27700,1996,2008-01-02,7,정자역,개통 전
이매동,이매촌(동신3),167.91,96000,1992,2008-01-08,3,정자역,개통 전
구미동,무지개(4단지)(주공),58.14,31900,1995,2008-01-11,12,정자역,개통 전
야탑동,탑마을(주공),41.85,22200,1993,2008-01-05,8,정자역,개통 전
서현동,시범우성,59.76,36000,1991,2008-01-08,2,정자역,개통 전
서현동,시범우성,59.76,37500,1991,2008-01-04,5,정자역,개통 전
서현동,시범한양,35.1,18000,1991,2008-01-03,10,정자역,개통 전
수내동,푸른마을(벽산),59.78,36500,1992,2008-01-05,3,정자역,개통 전
구미동,까치마을(1단지)(대우롯데선경),134.83,87000,1995,2008-01-02,9,정자역,개통 전
서현동,시범현대,186.24,127000,1991,2008-01-06,9,정자역,개통 전
수내동,양지마을(5단지)(한양501-514),48.51,30000,1992,2008-01-02,3,정자역,개통 전
이매동,이매촌(금강),50.82,35500,1992,2008-01-04,13,정자역,개통 전
