법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
신현동,원흥,66.4,12000,1991,2009-01-21,11,부평구청역,개통 전
왕길동,유승,84.96,18500,2000,2009-01-05,6,부평구청역,개통 전
검암동,신명스카이뷰2,84.966,25100,2003,2009-01-18,4,부평구청역,개통 전
석남동,수피래,81.39,13000,2005,2009-01-15,7,부평구청역,개통 전
검암동,풍림아이원2차,59.94,17800,2004,2009-01-08,7,부평구청역,개통 전
불로동,불로e-편한세상,84.861,22000,2005,2009-01-02,11,부평구청역,개통 전
불로동,동부,84.995,23000,1999,2009-01-04,6,부평구청역,개통 전
가정동,동우2,40.86,10000,1988,2009-01-10,5,부평구청역,개통 전
마전동,마전금호어울림,84.9978,20500,2007,2009-01-10,13,부평구청역,개통 전
당하동,원당풍림아이원,84.55,24000,2004,2009-01-09,9,부평구청역,개통 전
심곡동,극동늘푸른,59.795,15800,1997,2009-01-09,4,부평구청역,개통 전
당하동,당하푸르지오,84.943,29500,2005,2009-01-09,6,부평구청역,개통 전
당하동,당하풍림아이원1차,59.9841,17000,2004,2009-01-10,14,부평구청역,개통 전
불로동,신명스카이뷰,84.723,18900,2007,2009-01-01,5,부평구청역,개통 전
가좌동,인향,43.83,12000,1989,2009-01-08,5,부평구청역,개통 전
당하동,원당풍림아이원,109.425,30000,2004,2009-01-08,9,부평구청역,개통 전
당하동,당하KCC스위첸,84.997,24600,2005,2009-01-07,16,부평구청역,개통 전
당하동,당하푸르지오,101.613,34500,2005,2009-02-16,7,부평구청역,개통 전
당하동,당하푸르지오,84.943,28300,2005,2009-02-24,11,부평구청역,개통 전
마전동,대원레스피아1차,84.8494,19500,2004,2009-02-28,15,부평구청역,개통 전
석남동,서인천월드메르디앙,59.9153,18200,2006,2009-02-25,13,부평구청역,개통 전
석남동,효정(489),39.87,10800,1989,2009-02-19,6,부평구청역,개통 전
당하동,당하KCC스위첸,84.997,25800,2005,2009-02-26,6,부평구청역,개통 전
마전동,대원레스피아2차,84.9904,23000,2004,2009-02-23,8,부평구청역,개통 전
불로동,동부,59.94,13200,1999,2009-02-28,3,부평구청역,개통 전
마전동,동아,59.98,14000,1999,2009-02-25,8,부평구청역,개통 전
당하동,당하KCC스위첸,84.997,22800,2005,2009-02-14,3,부평구청역,개통 전
불로동,삼보해피하임2단지(불로지구51BL1L),84.9911,23000,2007,2009-02-11,8,부평구청역,개통 전
마전동,검단힐스테이트,84.2846,27000,2007,2009-02-24,4,부평구청역,개통 전
당하동,원당풍림아이원,84.55,25200,2004,2009-02-14,9,부평구청역,개통 전
당하동,"탑스빌(영남,신대진,성웅)아파트",84.94,19000,1998,2009-02-09,13,부평구청역,개통 전
심곡동,동남,84.84,20800,1995,2009-02-23,13,부평구청역,개통 전
