법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
대치동,대치현대,59.82,37500,1999,2006-01-20,5,신논현역,개통 전
논현동,한진로즈힐,84.94,149750,2004,2006-01-20,3,신논현역,개통 전
개포동,삼익대청아파트,60.0,44000,1992,2006-01-16,7,신논현역,개통 전
개포동,시영,40.53,45000,1984,2006-01-16,2,신논현역,개통 전
일원동,수서,39.98,16800,1992,2006-01-16,5,신논현역,개통 전
개포동,주공2,25.43,27000,1982,2006-01-23,4,신논현역,개통 전
개포동,주공2,25.43,26800,1982,2006-01-25,5,신논현역,개통 전
역삼동,역삼푸르지오,59.8848,50000,2006,2006-01-13,9,신논현역,개통 전
수서동,삼성,59.86,46000,1997,2006-01-25,11,신논현역,개통 전
수서동,삼익,60.0,33900,1992,2006-01-25,3,신논현역,개통 전
수서동,신동아,49.96,25600,1992,2006-01-13,3,신논현역,개통 전
개포동,시영,51.18,68700,1984,2006-01-09,4,신논현역,개통 전
개포동,개포주공4단지,50.39,79500,1982,2006-01-21,3,신논현역,개통 전
개포동,시영,51.18,68000,1984,2006-01-17,1,신논현역,개통 전
개포동,개포주공4단지,41.99,55000,1982,2006-01-09,2,신논현역,개통 전
일원동,수서,51.76,24800,1992,2006-01-13,8,신논현역,개통 전
개포동,개포주공4단지,35.87,39600,1982,2006-01-11,2,신논현역,개통 전
역삼동,역삼푸르지오,59.8848,52400,2006,2006-01-12,22,신논현역,개통 전
역삼동,역삼푸르지오,59.8848,55000,2006,2006-01-25,21,신논현역,개통 전
일원동,수서,39.98,15400,1992,2006-01-12,1,신논현역,개통 전
삼성동,서광아파트,59.67,41500,1998,2006-01-19,3,신논현역,개통 전
삼성동,LG선릉에클라트(B),36.47,14800,2004,2006-01-20,13,신논현역,개통 전
개포동,개포주공5단지,53.98,51000,1983,2006-01-18,9,신논현역,개통 전
개포동,개포주공6단지,53.06,49000,1983,2006-01-24,7,신논현역,개통 전
대치동,대치동우정에쉐르1,79.07,33420,2004,2006-01-24,4,신논현역,개통 전
삼성동,석탑아파트101동,59.43,30000,1996,2006-01-16,2,신논현역,개통 전
수서동,까치마을,49.5,33200,1993,2006-01-24,11,신논현역,개통 전
수서동,신동아,33.18,17670,1992,2006-01-07,11,신논현역,개통 전
개포동,개포주공4단지,42.55,54700,1982,2006-01-21,3,신논현역,개통 전
개포동,주공2,61.75,77000,1982,2006-01-04,3,신논현역,개통 전
개포동,개포주공3단지,35.64,39900,1982,2006-01-16,1,신논현역,개통 전
삼성동,삼성동중앙하이츠빌리지,59.92,53800,2004,2006-01-05,5,신논현역,개통 전
도곡동,매봉삼성,59.82,45000,1999,2006-01-26,20,신논현역,개통 전
개포동,성원대치2단지아파트,39.53,25200,1992,2006-01-11,8,신논현역,개통 전
일원동,수서,59.94,29000,1992,2006-01-16,11,신논현역,개통 전
역삼동,역삼푸르지오,59.8848,49500,2006,2006-01-08,20,신논현역,개통 전
역삼동,e-편한세상,84.991,88000,2005,2006-01-18,3,신논현역,개통 전
