법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
언남동,장미마을삼성래미안2,132.0,42500,2003,2011-09-24,19,전대·에버랜드역,공사 중
구갈동,한성2,47.83,20300,1993,2011-09-26,3,전대·에버랜드역,공사 중
보정동,행원마을동아솔레시티,133.035,45000,2003,2011-09-23,6,전대·에버랜드역,공사 중
상하동,쌍용(3단지),143.353,35500,2002,2011-09-16,9,전대·에버랜드역,공사 중
마북동,연원마을현대아이파크,84.987,35000,2000,2011-09-25,4,전대·에버랜드역,공사 중
언남동,초원마을성원상떼빌2차,84.9905,30000,2005,2011-09-06,13,전대·에버랜드역,공사 중
보정동,신촌마을포스홈타운1단지,133.7209,65500,2004,2011-09-06,12,전대·에버랜드역,공사 중
영덕동,청현마을기흥데시앙,84.99,25500,2005,2011-09-22,7,전대·에버랜드역,공사 중
상하동,풍림,59.81,15000,1998,2011-09-21,1,전대·에버랜드역,공사 중
상하동,풍림,59.81,17750,1998,2011-09-16,17,전대·에버랜드역,공사 중
지곡동,써니밸리II,84.9852,24700,2004,2011-09-21,10,전대·에버랜드역,공사 중
신갈동,녹원마을새천년그린빌2단지,59.51,24900,2004,2011-09-03,9,전대·에버랜드역,공사 중
언남동,초원마을성원상떼빌2차,84.9905,30800,2005,2011-09-08,17,전대·에버랜드역,공사 중
보라동,보라마을현대모닝사이드,84.8107,26300,2003,2011-09-26,4,전대·에버랜드역,공사 중
신갈동,신갈현대아파트,84.82,25250,1997,2011-09-30,12,전대·에버랜드역,공사 중
신갈동,신갈현대아파트,59.972,18800,1997,2011-09-27,10,전대·에버랜드역,공사 중
구갈동,강남마을자연앤(6단지),118.227,36200,2004,2011-09-17,12,전대·에버랜드역,공사 중
신갈동,신갈현대아파트,59.972,19100,1997,2011-09-26,8,전대·에버랜드역,공사 중
마북동,교동마을정광아파트,59.94,18700,1997,2011-09-10,5,전대·에버랜드역,공사 중
구갈동,풍림(저층),47.82,19500,1994,2011-09-16,2,전대·에버랜드역,공사 중
보정동,죽전자이2차,84.89,34800,2005,2011-09-01,7,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,84.5696,42130,2009,2011-09-28,14,전대·에버랜드역,공사 중
신갈동,신갈현대아파트,59.972,19000,1997,2011-09-28,11,전대·에버랜드역,공사 중
마북동,교동마을정광아파트,84.978,22400,1997,2011-09-09,3,전대·에버랜드역,공사 중
마북동,교동마을현대필그린,84.824,29500,2002,2011-09-16,16,전대·에버랜드역,공사 중
중동,신동백아이파크,101.9972,38500,2007,2011-09-26,6,전대·에버랜드역,공사 중
지곡동,써니밸리II,84.9852,22900,2004,2011-09-17,18,전대·에버랜드역,공사 중
신갈동,드림랜드,84.72,20250,1992,2011-09-29,2,전대·에버랜드역,공사 중
청덕동,경남아너스빌,106.963,36000,2008,2011-09-21,11,전대·에버랜드역,공사 중
동백동,호수마을계룡리슈빌,84.7683,37000,2006,2011-09-06,23,전대·에버랜드역,공사 중
상하동,대우,84.994,18700,1997,2011-09-20,17,전대·에버랜드역,공사 중
마북동,교동마을엘지,84.801,27600,2001,2011-09-24,14,전대·에버랜드역,공사 중
동백동,호수마을어울림,84.8,30500,2006,2011-09-10,1,전대·에버랜드역,공사 중
보정동,죽현마을아이파크,84.7616,39300,2004,2011-09-07,1,전대·에버랜드역,공사 중
구갈동,우림,84.94,22900,1996,2011-09-08,3,전대·에버랜드역,공사 중
마북동,교동마을신창무궁화타운,59.85,18700,1996,2011-09-19,9,전대·에버랜드역,공사 중
마북동,교동마을현대홈타운,84.9923,30000,2003,2011-09-29,9,전대·에버랜드역,공사 중
마북동,교동마을현대홈타운,150.5391,33000,2003,2011-09-23,3,전대·에버랜드역,공사 중
하갈동,청명호수신안인스빌1단지,84.99,28700,2009,2011-09-22,12,전대·에버랜드역,공사 중
마북동,블루밍구성더센트럴,167.974,44500,2000,2011-09-14,15,전대·에버랜드역,공사 중
보라동,기흥삼정선비마을,84.856,20300,1998,2011-09-03,15,전대·에버랜드역,공사 중
구갈동,강남마을자연앤(4단지),118.227,37400,2004,2011-09-02,11,전대·에버랜드역,공사 중
구갈동,강남마을계룡리슈빌(7단지),84.788,29000,2004,2011-09-17,18,전대·에버랜드역,공사 중
마북동,블루밍구성더센트럴,84.819,31000,2000,2011-09-08,5,전대·에버랜드역,공사 중
마북동,삼거마을삼성래미안1,84.99,43400,2002,2011-09-17,13,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,84.5696,37499,2009,2011-09-15,7,전대·에버랜드역,공사 중
마북동,블루밍구성더센트럴,167.974,45000,2000,2011-09-30,8,전대·에버랜드역,공사 중
동백동,호수마을동보노빌리티,116.924,45000,2006,2011-09-10,7,전대·에버랜드역,공사 중
상하동,대우,59.97,15400,1997,2011-09-03,5,전대·에버랜드역,공사 중
영덕동,청현마을기흥데시앙,59.98,19600,2005,2011-09-21,3,전대·에버랜드역,공사 중
동백동,동원마을동원로얄듀크,84.9726,29500,2007,2011-09-03,16,전대·에버랜드역,공사 중
보라동,한보라마을화성파크,154.869,43000,2007,2011-09-19,2,전대·에버랜드역,공사 중
영덕동,영덕신일2,59.872,19000,1998,2011-09-28,8,전대·에버랜드역,공사 중
언남동,하마비마을동일하이빌1,84.989,29000,2001,2011-09-22,10,전대·에버랜드역,공사 중
보정동,죽현마을동원로얄듀크,84.6038,48800,2006,2011-09-26,10,전대·에버랜드역,공사 중
언남동,하마비마을동일하이빌1,116.923,37500,2001,2011-09-22,14,전대·에버랜드역,공사 중
신갈동,삼익,84.97,22500,1999,2011-09-15,5,전대·에버랜드역,공사 중
청덕동,휴먼시아물푸레마을3단지,84.85,30200,2008,2011-09-22,1,전대·에버랜드역,공사 중
신갈동,기흥파크뷰,75.48,31000,2004,2011-09-19,10,전대·에버랜드역,공사 중
영덕동,영덕신일2,59.872,17000,1998,2011-09-06,2,전대·에버랜드역,공사 중
보라동,신창미션힐,84.9715,25000,2002,2011-09-29,15,전대·에버랜드역,공사 중
상하동,대우,59.97,16000,1997,2011-09-26,20,전대·에버랜드역,공사 중
언남동,장미마을삼성래미안2,84.98,33000,2003,2011-09-20,6,전대·에버랜드역,공사 중
신갈동,갈현마을현대홈타운,59.959,23000,2001,2011-09-15,9,전대·에버랜드역,공사 중
영덕동,두진,84.99,21000,1996,2011-09-20,13,전대·에버랜드역,공사 중
마북동,삼거마을삼성래미안1,118.484,54800,2002,2011-09-17,10,전대·에버랜드역,공사 중
청덕동,휴먼시아물푸레마을3단지,84.85,28950,2008,2011-09-27,4,전대·에버랜드역,공사 중
언남동,하마비마을동부센트레빌,125.6668,33900,2002,2011-09-29,9,전대·에버랜드역,공사 중
보정동,성호샤인힐즈아파트,84.983,29500,2005,2011-09-19,6,전대·에버랜드역,공사 중
신갈동,드림랜드,68.58,18200,1992,2011-09-27,8,전대·에버랜드역,공사 중
공세동,불곡마을(벽산블루밍),71.03,17800,2005,2011-09-01,10,전대·에버랜드역,공사 중
공세동,불곡마을(벽산블루밍),71.03,18000,2005,2011-09-01,8,전대·에버랜드역,공사 중
상하동,쌍용(3단지),84.895,23000,2002,2011-09-17,16,전대·에버랜드역,공사 중
언남동,장미마을삼성래미안2,101.45,37400,2003,2011-09-05,11,전대·에버랜드역,공사 중
언남동,장미마을삼성래미안2,84.98,32000,2003,2011-09-24,6,전대·에버랜드역,공사 중
상하동,쌍용(3단지),84.895,22500,2002,2011-09-02,4,전대·에버랜드역,공사 중
하갈동,청명호수신안인스빌1단지,84.99,29053,2009,2011-09-20,1,전대·에버랜드역,공사 중
동백동,모아미래도1단지아파트,59.735,24900,2006,2011-09-17,8,전대·에버랜드역,공사 중
상하동,쌍용(3단지),84.895,21800,2002,2011-09-17,13,전대·에버랜드역,공사 중
보라동,기흥삼정선비마을,59.927,17750,1998,2011-09-23,17,전대·에버랜드역,공사 중
영덕동,두진,59.73,17000,1996,2011-09-21,6,전대·에버랜드역,공사 중
보라동,기흥삼정선비마을,59.927,17000,1998,2011-09-16,12,전대·에버랜드역,공사 중
마북동,교동마을정광아파트,59.94,18300,1997,2011-09-06,3,전대·에버랜드역,공사 중
영덕동,경남아너스빌(11블럭),114.96,50200,2009,2011-09-03,12,전대·에버랜드역,공사 중
영덕동,대명레이크빌,68.27,22000,2005,2011-09-06,7,전대·에버랜드역,공사 중
동백동,동문굿모닝힐,84.935,29000,2007,2011-09-09,3,전대·에버랜드역,공사 중
보라동,삼성래미안,84.885,22500,1998,2011-09-05,2,전대·에버랜드역,공사 중
보라동,삼성래미안,59.702,18900,1998,2011-09-07,5,전대·에버랜드역,공사 중
영덕동,청현마을기흥데시앙,59.98,20850,2005,2011-09-03,15,전대·에버랜드역,공사 중
영덕동,두진,59.73,16500,1996,2011-09-22,2,전대·에버랜드역,공사 중
상갈동,세대넥스빌,84.87,19700,1997,2011-09-06,13,전대·에버랜드역,공사 중
청덕동,휴먼시아물푸레마을3단지,84.85,26900,2008,2011-09-06,1,전대·에버랜드역,공사 중
신갈동,녹원마을새천년그린빌(1),51.97,19000,2006,2011-09-21,3,전대·에버랜드역,공사 중
영덕동,영통빌리지,59.57,22000,1999,2011-09-17,1,전대·에버랜드역,공사 중
구갈동,강남마을주공,59.92,20950,2004,2011-09-27,2,전대·에버랜드역,공사 중
동백동,백현마을코아루,84.54,34000,2006,2011-09-09,12,전대·에버랜드역,공사 중
하갈동,청명호수신안인스빌1단지,84.99,30669,2009,2011-09-20,11,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,84.5696,36293,2009,2011-09-23,10,전대·에버랜드역,공사 중
중동,동백역월드메르디앙아파트,76.854,25500,2006,2011-09-06,20,전대·에버랜드역,공사 중
상하동,쌍용스윗닷홈(2단지),122.25,30500,2004,2011-09-07,12,전대·에버랜드역,공사 중
영덕동,두진,84.99,21000,1996,2011-09-17,20,전대·에버랜드역,공사 중
보라동,보라마을현대모닝사이드,84.8107,27500,2003,2011-09-07,17,전대·에버랜드역,공사 중
동백동,동문굿모닝힐,84.935,33000,2007,2011-09-14,3,전대·에버랜드역,공사 중
신갈동,기흥파크뷰,84.89,50000,2004,2011-09-17,3,전대·에버랜드역,공사 중
신갈동,기흥파크뷰,75.48,30000,2004,2011-09-14,14,전대·에버랜드역,공사 중
신갈동,녹원마을새천년그린빌2단지,59.51,26300,2004,2011-09-06,16,전대·에버랜드역,공사 중
마북동,구성우림필유,84.32,24350,1998,2011-09-06,1,전대·에버랜드역,공사 중
마북동,연원마을엘지,84.9184,33000,1999,2011-09-19,7,전대·에버랜드역,공사 중
마북동,교동마을정광아파트,59.94,18500,1997,2011-09-29,9,전대·에버랜드역,공사 중
언남동,초원마을성원상떼빌2차,84.9905,29700,2005,2011-09-27,16,전대·에버랜드역,공사 중
신갈동,신미주,59.22,15000,1995,2011-09-03,7,전대·에버랜드역,공사 중
구갈동,한성1,47.32,20500,1992,2011-09-21,2,전대·에버랜드역,공사 중
영덕동,영덕신일2,59.872,17000,1998,2011-09-10,11,전대·에버랜드역,공사 중
영덕동,영덕신일1,59.872,16300,1998,2011-09-24,18,전대·에버랜드역,공사 중
청덕동,휴먼시아물푸레마을3단지,84.85,29000,2008,2011-09-16,3,전대·에버랜드역,공사 중
중동,백현마을동일하이빌,84.42,38000,2006,2011-09-24,4,전대·에버랜드역,공사 중
보정동,죽현마을아이파크,84.7616,45500,2004,2011-09-19,13,전대·에버랜드역,공사 중
신갈동,드림랜드,84.72,19500,1992,2011-09-09,1,전대·에버랜드역,공사 중
지곡동,써니밸리II,84.9852,23500,2004,2011-09-16,5,전대·에버랜드역,공사 중
하갈동,청명호수신안인스빌2단지,84.99,30649,2009,2011-09-24,13,전대·에버랜드역,공사 중
구갈동,한성1,47.32,19500,1992,2011-09-21,1,전대·에버랜드역,공사 중
공세동,대주피오레2단지,150.2849,49000,2009,2011-09-22,7,전대·에버랜드역,공사 중
중동,어은목마을경남아너스빌아파트,84.54,30850,2006,2011-09-16,10,전대·에버랜드역,공사 중
상하동,용인상하진흥더루벤스2단지,133.0893,38000,2008,2011-09-06,15,전대·에버랜드역,공사 중
상하동,인정프린스,84.72,20000,1996,2011-09-01,12,전대·에버랜드역,공사 중
신갈동,갈현마을현대홈타운,59.959,23600,2001,2011-09-18,3,전대·에버랜드역,공사 중
동백동,호수마을자연앤데시앙,84.9791,30800,2006,2011-09-05,10,전대·에버랜드역,공사 중
동백동,호수마을자연앤데시앙,84.976,30400,2006,2011-09-02,9,전대·에버랜드역,공사 중
상갈동,금화마을5단지주공그린빌,84.95,27500,2001,2011-09-02,9,전대·에버랜드역,공사 중
언남동,하마비마을동부,59.995,18900,1998,2011-09-14,12,전대·에버랜드역,공사 중
고매동,세원,59.5,11500,1993,2011-09-17,1,전대·에버랜드역,공사 중
공세동,대주피오레1단지,97.32,36000,2009,2011-09-10,11,전대·에버랜드역,공사 중
마북동,교동마을정광아파트,59.94,19000,1997,2011-09-09,4,전대·에버랜드역,공사 중
마북동,연원마을엘지,84.9184,28500,1999,2011-09-30,16,전대·에버랜드역,공사 중
중동,어은목마을경남아너스빌아파트,75.08,28500,2006,2011-09-28,6,전대·에버랜드역,공사 중
언남동,하마비마을동부,59.995,18900,1998,2011-09-22,8,전대·에버랜드역,공사 중
영덕동,영덕신일2,84.842,23650,1998,2011-09-20,14,전대·에버랜드역,공사 중
영덕동,영덕신일1,59.872,18700,1998,2011-09-22,16,전대·에버랜드역,공사 중
영덕동,대명레이크빌,83.5,26750,2005,2011-09-24,17,전대·에버랜드역,공사 중
마북동,교동마을현대홈타운,124.0146,33000,2003,2011-09-15,4,전대·에버랜드역,공사 중
고매동,세원,59.5,14700,1993,2011-09-20,13,전대·에버랜드역,공사 중
상갈동,금화마을4단지주공그린빌,84.43,29000,2001,2011-09-15,4,전대·에버랜드역,공사 중
중동,동백역월드메르디앙아파트,76.854,29000,2006,2011-09-09,3,전대·에버랜드역,공사 중
구갈동,강남마을코오롱하늘채수,153.33,40000,2004,2011-09-06,7,전대·에버랜드역,공사 중
하갈동,청명호수신안인스빌1단지,84.99,30653,2009,2011-09-22,17,전대·에버랜드역,공사 중
중동,초당마을삼부르네상스13단지아파트(코아루),84.54,30600,2006,2011-09-07,15,전대·에버랜드역,공사 중
마북동,교동마을정광아파트,59.94,18500,1997,2011-09-06,18,전대·에버랜드역,공사 중
공세동,호수청구,59.92,13700,1997,2011-09-29,11,전대·에버랜드역,공사 중
보정동,죽전일성트루엘,128.182,61798,2010,2011-09-30,2,전대·에버랜드역,공사 중
보정동,신촌마을포스홈타운2단지,101.7132,49500,2004,2011-09-20,16,전대·에버랜드역,공사 중
공세동,대주피오레2단지,148.6289,51593,2009,2011-09-28,6,전대·에버랜드역,공사 중
신갈동,갈현마을현대홈타운,59.959,24000,2001,2011-09-02,12,전대·에버랜드역,공사 중
보라동,삼성래미안,59.702,18000,1998,2011-09-09,2,전대·에버랜드역,공사 중
동백동,호수마을계룡리슈빌,84.7683,31000,2006,2011-09-07,5,전대·에버랜드역,공사 중
동백동,모아미래도1단지아파트,59.735,24950,2006,2011-09-01,15,전대·에버랜드역,공사 중
동백동,모아미래도1단지아파트,59.735,25300,2006,2011-09-24,20,전대·에버랜드역,공사 중
중동,동백역월드메르디앙아파트,84.995,29000,2006,2011-09-16,14,전대·에버랜드역,공사 중
동백동,동문굿모닝힐,84.935,30000,2007,2011-09-02,17,전대·에버랜드역,공사 중
보라동,한보라더힐,75.93,26900,2008,2011-09-24,20,전대·에버랜드역,공사 중
상하동,대우,59.97,15950,1997,2011-09-25,6,전대·에버랜드역,공사 중
동백동,동문굿모닝힐,84.935,29250,2007,2011-09-06,8,전대·에버랜드역,공사 중
하갈동,청명호수신안인스빌2단지,84.99,30655,2009,2011-09-19,8,전대·에버랜드역,공사 중
공세동,호수청구,59.92,15000,1997,2011-09-01,4,전대·에버랜드역,공사 중
청덕동,물푸레마을휴먼시아7단지,74.91,26800,2009,2011-09-04,3,전대·에버랜드역,공사 중
보라동,한보라더힐,84.95,29400,2008,2011-09-07,15,전대·에버랜드역,공사 중
고매동,동성,84.97,15800,1997,2011-09-07,15,전대·에버랜드역,공사 중
보라동,한보라더힐,84.96,29300,2008,2011-09-17,6,전대·에버랜드역,공사 중
마북동,교동마을신창무궁화타운,59.85,17100,1996,2011-09-03,15,전대·에버랜드역,공사 중
보라동,보라마을현대모닝사이드,84.8107,27250,2003,2011-09-16,13,전대·에버랜드역,공사 중
보정동,죽현마을아이파크,84.7616,45000,2004,2011-09-03,16,전대·에버랜드역,공사 중
상갈동,금화대우현대1단지,84.951,31750,2001,2011-09-06,7,전대·에버랜드역,공사 중
중동,성산마을신영지웰,101.957,42500,2006,2011-09-03,9,전대·에버랜드역,공사 중
구갈동,한성1,47.32,21500,1992,2011-09-08,6,전대·에버랜드역,공사 중
상갈동,금화마을주공3단지,59.97,22850,2001,2011-09-27,18,전대·에버랜드역,공사 중
상갈동,금화마을주공3단지,49.85,17500,2001,2011-09-05,5,전대·에버랜드역,공사 중
보정동,성호샤인힐즈아파트,84.983,29000,2005,2011-09-20,5,전대·에버랜드역,공사 중
상갈동,금화마을5단지주공그린빌,59.4,21800,2001,2011-09-02,18,전대·에버랜드역,공사 중
동백동,모아미래도2단지아파트,59.735,24800,2006,2011-09-19,12,전대·에버랜드역,공사 중
동백동,모아미래도2단지아파트,59.735,22900,2006,2011-09-30,4,전대·에버랜드역,공사 중
상하동,인정프린스,59.97,14900,1996,2011-09-09,3,전대·에버랜드역,공사 중
동백동,호수마을월드메르디앙,84.9062,32000,2006,2011-09-03,4,전대·에버랜드역,공사 중
상갈동,금화마을4단지주공그린빌,84.43,27900,2001,2011-09-02,4,전대·에버랜드역,공사 중
동백동,호수마을상록롯데캐슬,84.899,34500,2007,2011-09-08,12,전대·에버랜드역,공사 중
신갈동,신갈현대아파트,84.82,24900,1997,2011-09-19,3,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,101.9856,42596,2009,2011-09-23,18,전대·에버랜드역,공사 중
고매동,매화마을우남퍼스트빌,84.2119,16000,2002,2011-09-02,1,전대·에버랜드역,공사 중
공세동,호수청구,70.33,17500,1997,2011-09-26,5,전대·에버랜드역,공사 중
하갈동,청명호수신안인스빌1단지,84.99,30555,2009,2011-09-21,16,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,84.5696,41780,2009,2011-09-29,11,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,84.5696,39270,2009,2011-09-27,2,전대·에버랜드역,공사 중
신갈동,신미주,59.22,14400,1995,2011-09-07,2,전대·에버랜드역,공사 중
보정동,죽전일성트루엘,128.182,64091,2010,2011-09-29,4,전대·에버랜드역,공사 중
보정동,죽전일성트루엘,128.182,61798,2010,2011-09-27,2,전대·에버랜드역,공사 중
신갈동,갈현마을현대홈타운,59.959,20900,2001,2011-09-24,1,전대·에버랜드역,공사 중
신갈동,신미주,84.96,19000,1995,2011-09-09,16,전대·에버랜드역,공사 중
동백동,모아미래도2단지아파트,59.735,25200,2006,2011-09-20,16,전대·에버랜드역,공사 중
영덕동,흥덕마을14단지호반베르디움,132.5861,53850,2010,2011-09-01,14,전대·에버랜드역,공사 중
마북동,교동마을구성자이3차,84.9724,40313,2010,2011-09-20,2,전대·에버랜드역,공사 중
보라동,보라마을현대모닝사이드,116.6164,34500,2003,2011-09-09,9,전대·에버랜드역,공사 중
영덕동,흥덕마을자연앤스위첸,84.85,40000,2009,2011-09-03,9,전대·에버랜드역,공사 중
중동,성산마을서해그랑블,129.897,33000,2006,2011-09-28,7,전대·에버랜드역,공사 중
하갈동,청명호수신안인스빌2단지,84.99,30651,2009,2011-09-14,8,전대·에버랜드역,공사 중
구갈동,강남마을자연앤(6단지),118.227,36300,2004,2011-09-06,12,전대·에버랜드역,공사 중
상갈동,금화마을주공그린빌6차,39.7,13000,2001,2011-09-03,5,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,128.9718,54020,2009,2011-09-28,1,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,101.9856,42740,2009,2011-09-28,11,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,84.5696,36670,2009,2011-09-28,3,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,101.9856,43665,2009,2011-09-28,16,전대·에버랜드역,공사 중
청덕동,호반베르디움,147.54,63250,2008,2011-09-02,8,전대·에버랜드역,공사 중
마북동,연원마을현대아이파크,84.987,29000,2000,2011-09-03,2,전대·에버랜드역,공사 중
중동,어은목마을벽산블루밍아파트,84.54,30300,2006,2011-09-03,4,전대·에버랜드역,공사 중
구갈동,한성2,47.5,22000,1993,2011-09-03,3,전대·에버랜드역,공사 중
구갈동,코오롱하늘채(5단지),84.99,30300,2004,2011-09-22,21,전대·에버랜드역,공사 중
신갈동,신갈현대아파트,84.82,25850,1997,2011-09-08,2,전대·에버랜드역,공사 중
상하동,인정프린스,84.72,18000,1996,2011-09-03,14,전대·에버랜드역,공사 중
보라동,신창미션힐,118.0474,30000,2002,2011-09-17,12,전대·에버랜드역,공사 중
공세동,대주피오레2단지,148.6289,44892,2009,2011-09-08,2,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,84.5696,35196,2009,2011-09-06,11,전대·에버랜드역,공사 중
상하동,용인상하진흥더루벤스2단지,84.9889,29400,2008,2011-09-08,10,전대·에버랜드역,공사 중
신갈동,파크시엘,84.98,34250,2004,2011-09-18,15,전대·에버랜드역,공사 중
청덕동,청덕마을광도와이드빌,84.9854,19000,2003,2011-09-26,6,전대·에버랜드역,공사 중
청덕동,청덕마을광도와이드빌,84.9854,20000,2003,2011-09-21,15,전대·에버랜드역,공사 중
상갈동,금화마을주공그린빌6차,49.83,17000,2001,2011-09-05,3,전대·에버랜드역,공사 중
구갈동,가현마을신안,109.708,39300,2001,2011-09-06,12,전대·에버랜드역,공사 중
신갈동,삼익,59.86,18000,1999,2011-09-06,13,전대·에버랜드역,공사 중
상하동,쌍용(3단지),84.895,22200,2002,2011-09-05,5,전대·에버랜드역,공사 중
영덕동,대명레이크빌,68.27,21500,2005,2011-09-05,4,전대·에버랜드역,공사 중
보정동,신촌마을포스홈타운1단지,156.3376,60500,2004,2011-09-22,5,전대·에버랜드역,공사 중
신갈동,금강아파트-1,51.6,10500,1990,2011-09-03,1,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,84.5696,41780,2009,2011-09-19,12,전대·에버랜드역,공사 중
보라동,삼성래미안,59.702,17400,1998,2011-09-02,4,전대·에버랜드역,공사 중
마북동,교동마을현대필그린,84.824,25000,2002,2011-09-15,5,전대·에버랜드역,공사 중
마북동,교동마을현대필그린,134.5475,34500,2002,2011-09-05,17,전대·에버랜드역,공사 중
마북동,연원마을엘지,144.5839,39000,1999,2011-09-20,12,전대·에버랜드역,공사 중
동백동,백현마을경남아너스빌,84.98,30900,2006,2011-09-02,8,전대·에버랜드역,공사 중
신갈동,신미주,59.22,11500,1995,2011-09-20,1,전대·에버랜드역,공사 중
고매동,우림홀인원,84.809,21000,2003,2011-09-05,10,전대·에버랜드역,공사 중
하갈동,청명호수신안인스빌1단지,84.99,30000,2009,2011-09-16,12,전대·에버랜드역,공사 중
상하동,쌍용(3단지),84.895,24000,2002,2011-09-20,9,전대·에버랜드역,공사 중
언남동,효성(105동106동),145.98,35000,2005,2011-09-19,1,전대·에버랜드역,공사 중
마북동,교동마을엘지,123.574,29000,2001,2011-09-03,1,전대·에버랜드역,공사 중
신갈동,갈현마을현대홈타운,59.959,21800,2001,2011-09-10,2,전대·에버랜드역,공사 중
상갈동,금화대우현대1단지,101.968,25000,2001,2011-09-20,1,전대·에버랜드역,공사 중
언남동,하마비마을동일하이빌1,84.989,32000,2001,2011-09-16,4,전대·에버랜드역,공사 중
신갈동,파크시엘,84.98,36300,2004,2011-09-02,16,전대·에버랜드역,공사 중
신갈동,녹원마을새천년그린빌(1),51.6,20900,2006,2011-09-06,5,전대·에버랜드역,공사 중
보라동,보라마을현대모닝사이드,137.117,34900,2003,2011-09-14,6,전대·에버랜드역,공사 중
동백동,모아미래도1단지아파트,59.735,24500,2006,2011-09-05,11,전대·에버랜드역,공사 중
중동,백현마을동일하이빌,115.05,50000,2006,2011-09-16,21,전대·에버랜드역,공사 중
보정동,죽전일성트루엘,128.182,64091,2010,2011-09-09,5,전대·에버랜드역,공사 중
보라동,신창미션힐,144.586,33400,2002,2011-09-01,19,전대·에버랜드역,공사 중
영덕동,흥덕마을자연앤스위첸,84.85,37000,2009,2011-09-07,12,전대·에버랜드역,공사 중
고매동,매화마을우남퍼스트빌,84.2119,14600,2002,2011-09-03,1,전대·에버랜드역,공사 중
보라동,현대모닝사이드,159.6113,38300,2004,2011-09-08,10,전대·에버랜드역,공사 중
동백동,모아미래도1단지아파트,59.735,23950,2006,2011-09-01,13,전대·에버랜드역,공사 중
청덕동,휴먼시아물푸레마을3단지,84.98,31000,2008,2011-09-16,14,전대·에버랜드역,공사 중
중동,서희삼정,84.98,22000,2003,2011-09-09,15,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,128.9718,54515,2009,2011-09-16,1,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,128.9718,56900,2009,2011-09-16,5,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,101.9856,42345,2009,2011-09-16,7,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,101.9856,42740,2009,2011-09-16,11,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,101.9856,43200,2009,2011-09-16,13,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,101.9856,43200,2009,2011-09-16,14,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,101.9856,43200,2009,2011-09-16,16,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,101.9856,42345,2009,2011-09-16,6,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,128.9718,58135,2009,2011-09-16,10,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,101.9856,43200,2009,2011-09-16,12,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,128.9718,58710,2009,2011-09-16,14,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,101.9856,43665,2009,2011-09-16,15,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,101.9856,45785,2009,2011-09-16,18,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,135.6354,62120,2009,2011-09-16,7,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,135.6354,66525,2009,2011-09-16,10,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,84.5696,35540,2009,2011-09-16,1,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,84.5696,37070,2009,2011-09-16,3,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,84.5696,37810,2009,2011-09-16,8,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,84.5696,37810,2009,2011-09-16,10,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,84.5696,38260,2009,2011-09-16,11,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,84.5696,38260,2009,2011-09-16,13,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,84.5696,40135,2009,2011-09-16,15,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,128.9718,55090,2009,2011-09-16,1,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,101.9856,43665,2009,2011-09-16,11,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,128.9718,59205,2009,2011-09-16,13,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,101.9856,43665,2009,2011-09-16,14,전대·에버랜드역,공사 중
마북동,교동마을마북이편한세상,101.9856,43665,2009,2011-09-16,15,전대·에버랜드역,공사 중
