법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
장기동,고창마을(케이씨씨스위첸),59.983,27100,2011,2016-01-31,4,운양역,개통 전
운양동,한강신도시롯데캐슬,122.847,49904,2014,2016-01-12,22,운양역,개통 전
고촌읍 신곡리,오룡마을한화,84.993,31000,2002,2016-01-16,9,운양역,개통 전
걸포동,오스타파라곤3단지,120.55,38700,2010,2016-01-17,1,운양역,개통 전
걸포동,오스타파라곤1단지,84.99,34900,2010,2016-01-23,12,운양역,개통 전
걸포동,오스타파라곤1단지,84.99,36000,2010,2016-01-16,8,운양역,개통 전
운양동,전원마을(월드3차1단지),123.69,26500,1999,2016-01-16,17,운양역,개통 전
걸포동,오스타파라곤3단지,157.63,53500,2010,2016-01-04,11,운양역,개통 전
감정동,푸른마을(신안),84.886,23200,2001,2016-01-06,13,운양역,개통 전
사우동,길훈4차,75.54,19600,1996,2016-01-18,1,운양역,개통 전
걸포동,오스타파라곤2단지,84.99,35900,2010,2016-01-16,12,운양역,개통 전
장기동,한강호반베르디움,59.9695,26200,2012,2016-01-30,8,운양역,개통 전
장기동,한강현대성우오스타,131.83,42500,2012,2016-01-30,19,운양역,개통 전
운양동,전원마을(월드3차1단지),84.252,24500,1999,2016-01-14,9,운양역,개통 전
감정동,신화,84.75,19200,1995,2016-01-28,4,운양역,개통 전
장기동,청송마을(현대3),84.281,26500,2001,2016-01-10,2,운양역,개통 전
걸포동,오스타파라곤1단지,84.99,34000,2010,2016-01-21,5,운양역,개통 전
장기동,수정마을(쌍용예가),84.753,34000,2011,2016-01-31,7,운양역,개통 전
운양동,한강신도시롯데캐슬,122.847,49904,2014,2016-01-20,22,운양역,개통 전
마산동,한강 힐스테이트,84.954,30500,2013,2016-01-09,19,운양역,개통 전
북변동,풍년마을(신안),84.74,25300,1999,2016-01-23,7,운양역,개통 전
고촌읍 신곡리,길훈1차,84.64,23500,1991,2016-01-25,6,운양역,개통 전
풍무동,당곡마을(현대),84.1464,24000,2001,2016-01-20,18,운양역,개통 전
풍무동,유현마을(현대프라임빌),217.5,43000,2003,2016-01-26,3,운양역,개통 전
고촌읍 신곡리,수기마을힐스테이트2단지,101.97,41800,2008,2016-01-03,3,운양역,개통 전
사우동,풍년마을(진흥),59.94,19770,1998,2016-01-30,14,운양역,개통 전
풍무동,당곡마을(월드메르디앙),67.8217,21800,2002,2016-01-30,10,운양역,개통 전
