법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
수동,희도맨션,101.26,24200,1975,2017-11-07,3,안심~하양 연장,개통 전
동인동1가,동인태평78,63.5,8300,1979,2017-11-07,5,안심~하양 연장,개통 전
동산동,동산맨션,84.87,22000,1986,2017-11-08,5,안심~하양 연장,개통 전
대봉동,대봉맨션,74.35,21500,1973,2017-11-13,2,안심~하양 연장,개통 전
남산동,보성황실타운,59.96,19800,1993,2017-11-03,1,안심~하양 연장,개통 전
남산동,남산그린타운,69.2406,30000,2005,2017-11-02,12,안심~하양 연장,개통 전
남산동,보성황실타운,217.38,50000,1993,2017-12-10,6,안심~하양 연장,개통 전
남산동,보성황실타운,59.96,21000,1993,2017-12-29,14,안심~하양 연장,개통 전
남산동,반월당효성해링턴플레이스,84.9343,50500,2014,2017-12-29,28,안심~하양 연장,개통 전
남산동,허브스카이,139.07,47000,2006,2017-12-26,26,안심~하양 연장,개통 전
대봉동,대봉태왕아너스,59.9728,36700,2015,2017-12-25,15,안심~하양 연장,개통 전
삼덕동3가,삼덕청아람,84.6115,45000,2013,2017-12-29,28,안심~하양 연장,개통 전
대봉동,대봉태왕아너스,84.987,48800,2015,2017-12-15,17,안심~하양 연장,개통 전
남산동,반월당삼정그린코아,129.83,44000,2007,2017-12-28,14,안심~하양 연장,개통 전
대봉동,청운맨션,105.11,35600,1986,2017-12-28,5,안심~하양 연장,개통 전
대봉동,청구맨션,72.6,24000,1978,2017-12-15,10,안심~하양 연장,개통 전
삼덕동3가,삼덕청아람,84.7528,46000,2013,2017-12-25,9,안심~하양 연장,개통 전
봉산동,봉산뜨란채,75.58,33500,2006,2017-12-09,4,안심~하양 연장,개통 전
남산동,남산그린타운,84.9597,33800,2005,2017-12-28,20,안심~하양 연장,개통 전
남산동,남산그린타운,53.4089,25250,2005,2017-12-22,11,안심~하양 연장,개통 전
대봉동,대봉화성파크드림,84.0484,33650,2006,2017-12-21,10,안심~하양 연장,개통 전
남산동,극동스타클래스남산,84.8336,44700,2014,2017-12-30,7,안심~하양 연장,개통 전
삼덕동3가,삼덕청아람,39.6472,24000,2013,2017-12-27,9,안심~하양 연장,개통 전
대신동,대신센트럴자이,59.939,40300,2015,2017-12-27,24,안심~하양 연장,개통 전
남산동,보성황실타운,84.985,27800,1993,2017-12-16,15,안심~하양 연장,개통 전
남산동,보성황실타운,59.96,18300,1993,2017-12-09,1,안심~하양 연장,개통 전
대신동,대신센트럴자이,84.924,49900,2015,2017-12-09,24,안심~하양 연장,개통 전
대신동,대신센트럴자이,84.838,46500,2015,2017-12-11,2,안심~하양 연장,개통 전
대봉동,센트로팰리스,129.185,54000,2007,2017-12-08,22,안심~하양 연장,개통 전
남산동,반월당효성해링턴플레이스,84.9343,44850,2014,2017-12-14,5,안심~하양 연장,개통 전
동인동3가,동남,69.42,13000,1979,2017-12-07,4,안심~하양 연장,개통 전
남산동,극동스타클래스남산,78.5004,40200,2014,2017-12-14,7,안심~하양 연장,개통 전
남산동,극동스타클래스남산,59.52,36000,2014,2017-12-07,27,안심~하양 연장,개통 전
대봉동,청구맨션,72.6,23800,1978,2017-12-26,6,안심~하양 연장,개통 전
대봉동,센트로팰리스,153.045,58500,2007,2017-12-12,31,안심~하양 연장,개통 전
남산동,극동스타클래스남산,101.6011,53200,2014,2017-12-20,12,안심~하양 연장,개통 전
계산동2가,미소시티,118.42,45800,2007,2017-12-12,15,안심~하양 연장,개통 전
남산동,반월당삼정그린코아,102.64,38800,2007,2017-12-09,7,안심~하양 연장,개통 전
봉산동,봉산뜨란채,75.95,36500,2006,2017-12-08,20,안심~하양 연장,개통 전
태평로1가,태평,58.81,12800,1978,2017-12-22,5,안심~하양 연장,개통 전
동인동1가,시티타운,84.96,24850,1997,2017-12-20,15,안심~하양 연장,개통 전
대봉동,대봉태왕아너스,77.98,39000,2015,2017-12-19,2,안심~하양 연장,개통 전
삼덕동3가,삼덕청아람,59.989,34800,2013,2017-12-06,20,안심~하양 연장,개통 전
남산동,인터불고코아시스,26.9326,11200,2014,2017-12-04,10,안심~하양 연장,개통 전
대신동,동서,65.06,17700,1985,2017-12-28,4,안심~하양 연장,개통 전
대신동,태왕아너스스카이,75.9791,34800,2006,2017-12-15,4,안심~하양 연장,개통 전
대봉동,센트로팰리스,153.045,58700,2007,2017-12-04,11,안심~하양 연장,개통 전
대신동,태왕아너스스카이,75.9791,35700,2006,2017-12-26,7,안심~하양 연장,개통 전
대신동,동서,65.06,18000,1985,2017-12-28,3,안심~하양 연장,개통 전
서성로1가,서성로훼밀리타운,86.51,12500,2003,2017-12-18,4,안심~하양 연장,개통 전
남산동,보성황실타운,84.985,28500,1993,2017-12-08,8,안심~하양 연장,개통 전
봉산동,봉산뜨란채,84.6,34900,2006,2017-12-16,3,안심~하양 연장,개통 전
대신동,대신센트럴자이,59.957,38200,2015,2017-12-22,29,안심~하양 연장,개통 전
남산동,남산그린타운,84.9597,33800,2005,2017-12-14,16,안심~하양 연장,개통 전
남산동,청라센트럴파크,76.99,35400,2008,2017-12-16,20,안심~하양 연장,개통 전
태평로1가,태평라이프,54.6,13000,1985,2017-12-27,6,안심~하양 연장,개통 전
대봉동,대봉맨션,74.35,21900,1973,2017-12-06,6,안심~하양 연장,개통 전
남산동,반월당삼정그린코아,129.83,45300,2007,2017-12-02,5,안심~하양 연장,개통 전
대봉동,청운맨션,122.22,34000,1986,2017-12-01,1,안심~하양 연장,개통 전
대봉동,삼익맨션,84.66,27000,1981,2017-12-08,9,안심~하양 연장,개통 전
남산동,보성황실타운,84.985,28700,1993,2017-12-27,1,안심~하양 연장,개통 전
남산동,청라센트럴파크,76.99,36000,2008,2017-12-02,18,안심~하양 연장,개통 전
남산동,송림맨션,59.99,18300,1992,2017-12-15,4,안심~하양 연장,개통 전
남산동,청라센트럴파크,76.99,34700,2008,2017-12-05,23,안심~하양 연장,개통 전
남산동,청라센트럴파크,76.99,38000,2008,2017-12-23,10,안심~하양 연장,개통 전
대봉동,삼익맨션,84.66,29000,1981,2017-12-27,12,안심~하양 연장,개통 전
대봉동,삼익맨션,84.66,28500,1981,2017-12-04,1,안심~하양 연장,개통 전
대신동,대신센트럴자이,84.838,49900,2015,2017-12-30,22,안심~하양 연장,개통 전
남산동,극동스타클래스남산,78.5004,42500,2014,2017-12-09,24,안심~하양 연장,개통 전
동인동1가,시티타운,84.96,20000,1997,2017-12-11,7,안심~하양 연장,개통 전
삼덕동3가,삼덕청아람,84.7528,46500,2013,2017-12-04,15,안심~하양 연장,개통 전
대신동,대신센트럴자이,84.838,49200,2015,2017-12-09,11,안심~하양 연장,개통 전
남산동,송림맨션,59.99,18500,1992,2017-12-01,19,안심~하양 연장,개통 전
삼덕동3가,삼덕청아람,84.7528,47500,2013,2017-12-12,13,안심~하양 연장,개통 전
봉산동,봉산뜨란채,84.6,30000,2006,2017-12-26,4,안심~하양 연장,개통 전
남산동,허브스카이,130.91,38000,2006,2017-12-01,8,안심~하양 연장,개통 전
남산동,남산그린타운,84.9597,33000,2005,2017-12-05,5,안심~하양 연장,개통 전
