법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
진량읍 북리,우림필유,84.9019,23000,2007,2017-01-07,12,경산중앙역,개통 전
정평동,우방맨션2차,84.89,22000,1991,2017-01-21,10,경산중앙역,개통 전
하양읍 동서리,신현대,14.4907,3800,2014,2017-01-20,3,경산중앙역,개통 전
진량읍 부기리,진량에덴타운,84.96,11500,1992,2017-01-06,6,경산중앙역,개통 전
중산동,경남신성,59.94,14500,1996,2017-01-20,12,경산중앙역,개통 전
사동,사동2지구화성파크드림,119.0504,30000,2010,2017-01-18,11,경산중앙역,개통 전
중방동,해성센트럴파크주상복합,84.3809,24000,2016,2017-01-06,9,경산중앙역,개통 전
진량읍 봉회리,경산1차삼주봉황타운,33.54,4950,1996,2017-01-18,21,경산중앙역,개통 전
하양읍 금락리,하나맨션(1차),84.795,17200,1992,2017-01-10,2,경산중앙역,개통 전
백천동,경산백천신나리,59.933,15000,2005,2017-01-07,3,경산중앙역,개통 전
진량읍 선화리,경산1차윤성,40.58,4900,1995,2017-01-12,22,경산중앙역,개통 전
백천동,윤성2차타운,59.85,10500,1995,2017-01-10,8,경산중앙역,개통 전
진량읍 신상리,보국웰리치,84.49,18000,2005,2017-01-07,7,경산중앙역,개통 전
임당동,영남대역코아루더테라스,82.795,21450,2016,2017-01-13,3,경산중앙역,개통 전
진량읍 북리,경산4차삼주봉황타운,59.62,7800,1998,2017-01-13,13,경산중앙역,개통 전
진량읍 신상리,경산우방힐타운,84.99,18500,1999,2017-01-13,17,경산중앙역,개통 전
진량읍 선화리,경산1차윤성,40.58,4000,1995,2017-01-10,8,경산중앙역,개통 전
정평동,현대타운,84.99,23250,1996,2017-01-04,17,경산중앙역,개통 전
하양읍 동서리,신현대,19.5028,5300,2014,2017-01-11,3,경산중앙역,개통 전
사정동,옥산삼산타운,59.96,12600,1995,2017-01-06,6,경산중앙역,개통 전
백천동,경산백천신나리,71.5293,17300,2005,2017-01-07,13,경산중앙역,개통 전
와촌면 덕촌리,예다인,59.7325,10700,2009,2017-01-03,13,경산중앙역,개통 전
계양동,계양주공,47.1,8000,1985,2017-01-10,5,경산중앙역,개통 전
옥산동,창신성암타운,53.82,10500,1993,2017-01-02,13,경산중앙역,개통 전
압량읍 인안리,윤성3차,59.94,6000,1996,2017-01-03,2,경산중앙역,개통 전
압량읍 신대리,부영사랑으로2차,59.9605,16300,2011,2017-01-07,3,경산중앙역,개통 전
와촌면 덕촌리,예다인,59.7325,9300,2009,2017-01-05,15,경산중앙역,개통 전
진량읍 봉회리,경산1차삼주봉황타운,33.54,5250,1996,2017-01-04,13,경산중앙역,개통 전
진량읍 봉회리,경산2차삼주봉황타운,59.26,9000,1996,2017-01-02,6,경산중앙역,개통 전
옥곡동,부영우리마을(2단지),84.9751,19000,2005,2017-01-02,1,경산중앙역,개통 전
하양읍 동서리,하양청구1차,84.99,17400,1994,2017-02-27,10,경산중앙역,개통 전
압량읍 부적리,한라빌라트,84.94,16000,1998,2017-02-21,12,경산중앙역,개통 전
삼풍동,태왕드림하이츠,59.972,17400,2001,2017-02-21,9,경산중앙역,개통 전
압량읍 신대리,경산푸르지오,62.968,24350,2015,2017-02-23,13,경산중앙역,개통 전
진량읍 황제리,창신황제타운,59.91,7000,1996,2017-02-27,2,경산중앙역,개통 전
하양읍 금락리,하양평광아파트,59.95,13500,1998,2017-02-21,11,경산중앙역,개통 전
옥산동,옥산신화평광,59.98,16500,1996,2017-02-14,12,경산중앙역,개통 전
옥곡동,성암산신동아파밀리에,124.51,30900,2009,2017-02-25,10,경산중앙역,개통 전
옥산동,우방타운,74.75,15300,1993,2017-02-23,9,경산중앙역,개통 전
옥곡동,경산우방유쉘,126.4142,35900,2009,2017-02-17,16,경산중앙역,개통 전
하양읍 금락리,하양2차롯데낙천대,59.9675,16800,2006,2017-02-18,16,경산중앙역,개통 전
옥곡동,부영우리마을(2단지),84.9751,20000,2005,2017-02-17,11,경산중앙역,개통 전
진량읍 부기리,창신무학타운,59.91,9700,1996,2017-02-22,18,경산중앙역,개통 전
중방동,중방e-편한세상1단지,101.49,37700,2010,2017-02-22,8,경산중앙역,개통 전
진량읍 신상리,더힐아파A동,84.5004,26500,2017,2017-02-14,13,경산중앙역,개통 전
하양읍 금락리,하양평광아파트,59.96,12500,1998,2017-02-21,11,경산중앙역,개통 전
중산동,옥산태왕ㆍ한라타운,59.99,16000,1996,2017-02-27,5,경산중앙역,개통 전
압량읍 부적리,우진,47.83,7000,1980,2017-02-16,2,경산중앙역,개통 전
중산동,경남신성,59.94,16300,1996,2017-02-20,5,경산중앙역,개통 전
진량읍 부기리,창신무학타운,59.91,8100,1996,2017-02-06,1,경산중앙역,개통 전
옥곡동,성암산신동아파밀리에,134.855,35000,2009,2017-02-12,2,경산중앙역,개통 전
백천동,부영초록마을,84.9751,18000,2004,2017-02-15,12,경산중앙역,개통 전
중산동,경남신성,59.94,17300,1996,2017-02-20,9,경산중앙역,개통 전
사동,부영2차,84.9768,17200,2001,2017-02-21,10,경산중앙역,개통 전
중산동,펜타힐즈서한이다음,72.8234,32000,2014,2017-02-10,15,경산중앙역,개통 전
대평동,대평그린빌,59.99,18500,2004,2017-02-05,7,경산중앙역,개통 전
옥곡동,옥곡태왕아너스고은아파트,84.9341,27300,2015,2017-02-11,11,경산중앙역,개통 전
하양읍 금락리,하양2차롯데낙천대,59.9675,17500,2006,2017-02-03,16,경산중앙역,개통 전
하양읍 금락리,하양우방2차,84.81,16800,1989,2017-02-15,4,경산중앙역,개통 전
사정동,옥산삼산타운,23.1,5850,1995,2017-02-08,7,경산중앙역,개통 전
하양읍 금락리,하양2차롯데낙천대,59.9675,17500,2006,2017-02-13,11,경산중앙역,개통 전
중방동,발트하임,84.2253,22400,2016,2017-02-14,4,경산중앙역,개통 전
중산동,펜타힐즈서한이다음,72.8234,32200,2014,2017-02-15,5,경산중앙역,개통 전
옥산동,협화타운,65.87,13200,1994,2017-02-27,3,경산중앙역,개통 전
진량읍 양기리,초원장미타운,59.88,7400,1996,2017-02-26,7,경산중앙역,개통 전
정평동,우방맨션2차,84.89,19850,1991,2017-02-06,1,경산중앙역,개통 전
진량읍 북리,경산4차삼주봉황타운,59.62,8000,1998,2017-02-28,18,경산중앙역,개통 전
옥곡동,부영두리마을(3단지),84.9751,22000,2006,2017-02-25,15,경산중앙역,개통 전
하양읍 동서리,하양코아루,59.8995,17800,2016,2017-02-07,19,경산중앙역,개통 전
정평동,현대타운,59.82,16300,1996,2017-02-17,2,경산중앙역,개통 전
사동,효동맨션,59.935,9900,1994,2017-02-21,6,경산중앙역,개통 전
옥산동,옥산신화평광,59.98,15800,1996,2017-02-25,1,경산중앙역,개통 전
진량읍 부기리,창신무학타운,59.91,10800,1996,2017-02-09,11,경산중앙역,개통 전
하양읍 금락리,경산하양롯데,84.89,24500,1999,2017-02-24,8,경산중앙역,개통 전
대평동,대평그린빌,84.03,22800,2004,2017-02-24,1,경산중앙역,개통 전
사동,부영2차,84.9768,18300,2001,2017-02-11,8,경산중앙역,개통 전
중산동,펜타힐즈서한이다음,84.8083,37000,2014,2017-02-09,3,경산중앙역,개통 전
옥곡동,부영두리마을(3단지),59.987,15900,2006,2017-02-04,1,경산중앙역,개통 전
중방동,중방e-편한세상3단지,101.49,38500,2010,2017-02-12,23,경산중앙역,개통 전
옥산동,창신성암타운,56.01,11000,1993,2017-02-20,7,경산중앙역,개통 전
자인면 북사리,화신청림,90.11,6600,1992,2017-02-06,1,경산중앙역,개통 전
옥산동,협화타운,65.87,12900,1994,2017-02-17,9,경산중앙역,개통 전
백천동,경산백천월드메르디앙,84.9481,23400,2005,2017-02-22,2,경산중앙역,개통 전
삼풍동,태왕드림하이츠,85.0,23800,2001,2017-02-11,14,경산중앙역,개통 전
백천동,윤성2차타운,59.85,11700,1995,2017-02-18,9,경산중앙역,개통 전
하양읍 금락리,경산하양롯데,84.89,21600,1999,2017-02-06,15,경산중앙역,개통 전
하양읍 금락리,하양2차롯데낙천대,84.97,29700,2006,2017-02-06,20,경산중앙역,개통 전
하양읍 금락리,하양평광아파트,59.95,12000,1998,2017-02-08,2,경산중앙역,개통 전
