법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
학동,평화맨션,84.51,8900,1984,2011-01-05,10,광주송정역,공사 중
계림동,금호,59.85,12000,1996,2011-01-15,4,광주송정역,공사 중
계림동,계림동금호2,59.703,11850,1998,2011-01-27,23,광주송정역,공사 중
계림동,계림동금호2,84.78,14100,1998,2011-01-15,7,광주송정역,공사 중
계림동,두산위브,84.8686,18800,2007,2011-01-07,6,광주송정역,공사 중
소태동,온세계아이조움,84.9453,16750,2006,2011-01-04,6,광주송정역,공사 중
산수동,금호두암타운,134.79,20500,1993,2011-01-10,12,광주송정역,공사 중
운림동,무등파크맨션2차,84.91,12000,1992,2011-01-07,15,광주송정역,공사 중
소태동,온세계아이조움,84.9453,15600,2006,2011-01-18,1,광주송정역,공사 중
지산동,동산,55.62,3900,1981,2011-01-12,4,광주송정역,공사 중
소태동,진아하이빌,83.3199,11000,2003,2011-01-15,2,광주송정역,공사 중
지산동,진아하이빌,81.7781,7200,2000,2011-01-11,2,광주송정역,공사 중
계림동,두산위브,84.8686,19000,2007,2011-01-07,7,광주송정역,공사 중
계림동,두산위브,154.3492,30900,2007,2011-01-15,12,광주송정역,공사 중
계림동,금호,59.85,11500,1996,2011-01-20,19,광주송정역,공사 중
산수동,무등파크,84.93,9500,1987,2011-01-08,12,광주송정역,공사 중
계림동,금호,134.76,20000,1996,2011-01-17,12,광주송정역,공사 중
학동,삼익세라믹,76.9,10000,1989,2011-01-17,14,광주송정역,공사 중
계림동,금호,59.85,9950,1996,2011-01-13,13,광주송정역,공사 중
계림동,두산위브,84.8686,20500,2007,2011-01-10,9,광주송정역,공사 중
학동,아남,195.61,21000,1994,2011-01-10,5,광주송정역,공사 중
학동,평화맨션,84.51,8600,1984,2011-01-01,15,광주송정역,공사 중
