법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
정왕동,대림2,51.228,15250,1998,2015-01-24,4,시흥시청역,개통 전
도창동,에이스,84.99,18800,1997,2015-01-17,17,시흥시청역,개통 전
거모동,동보,63.2,13800,1999,2015-01-22,17,시흥시청역,개통 전
은행동,대우푸르지오1차,78.9,23000,1996,2015-01-19,17,시흥시청역,개통 전
정왕동,아주,34.8,11100,1994,2015-01-23,9,시흥시청역,개통 전
정왕동,동남,46.95,14600,1998,2015-01-10,3,시흥시청역,개통 전
정왕동,주공4,84.84,21000,1998,2015-01-21,2,시흥시청역,개통 전
하상동,연꽃마을대우삼호아파트,59.88,16000,1999,2015-01-24,17,시흥시청역,개통 전
정왕동,주공3,59.67,15800,1997,2015-01-08,10,시흥시청역,개통 전
정왕동,대림3,84.98,22250,1998,2015-01-31,1,시흥시청역,개통 전
정왕동,청솔아파트,48.45,14350,1999,2015-01-22,3,시흥시청역,개통 전
장현동,새재마을대동,59.85,18300,1999,2015-01-03,3,시흥시청역,개통 전
미산동,해가든더클래식,148.8,33000,2009,2015-01-14,8,시흥시청역,개통 전
도창동,에이스,84.99,18900,1997,2015-01-12,9,시흥시청역,개통 전
정왕동,신동아,59.78,16800,1996,2015-01-13,2,시흥시청역,개통 전
거모동,동보,59.72,16000,1999,2015-01-13,6,시흥시청역,개통 전
대야동,늘푸른벽산,84.9,26800,1995,2015-01-14,9,시흥시청역,개통 전
정왕동,대림4,117.251,29200,1997,2015-01-21,8,시흥시청역,개통 전
월곶동,풍림아이원2차,59.989,18600,2005,2015-01-06,2,시흥시청역,개통 전
월곶동,풍림아이원1차,32.95,9800,2002,2015-01-06,5,시흥시청역,개통 전
월곶동,풍림아이원1차,26.94,9000,2002,2015-01-29,14,시흥시청역,개통 전
정왕동,동남,46.95,14300,1998,2015-01-27,4,시흥시청역,개통 전
신천동,장미,45.81,10650,1986,2015-01-29,2,시흥시청역,개통 전
은행동,동경5차,54.9,11200,1989,2015-01-26,3,시흥시청역,개통 전
거모동,동보,63.2,12900,1999,2015-01-09,20,시흥시청역,개통 전
대야동,삼호,38.64,8450,1986,2015-01-29,4,시흥시청역,개통 전
정왕동,영남6,59.99,19200,1997,2015-01-19,5,시흥시청역,개통 전
정왕동,모아,59.97,19250,1997,2015-01-20,4,시흥시청역,개통 전
장곡동,숲속마을,59.965,17000,1999,2015-01-17,3,시흥시청역,개통 전
정왕동,주공4,59.66,17500,1998,2015-01-26,7,시흥시청역,개통 전
정왕동,영남5,78.124,21000,1996,2015-01-23,5,시흥시청역,개통 전
정왕동,영남2,59.983,17600,1996,2015-01-31,3,시흥시청역,개통 전
정왕동,세종1,74.56,17000,1996,2015-01-20,1,시흥시청역,개통 전
신천동,산호3차,84.99,20000,1997,2015-01-10,5,시흥시청역,개통 전
월곶동,월곶Ⅱ유호N플러스빌,84.7843,24000,2009,2015-01-05,13,시흥시청역,개통 전
정왕동,유천,84.72,18000,1996,2015-01-22,3,시흥시청역,개통 전
하중동,참이슬마을,101.25,24100,1999,2015-01-22,18,시흥시청역,개통 전
거모동,동보,25.12,6450,1999,2015-01-10,7,시흥시청역,개통 전
