법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
영통동,신나무실극동,84.9,34800,1999,2013-01-12,7,광교역,개통 전
영통동,벽적골우성,59.84,24000,1998,2013-01-12,15,광교역,개통 전
망포동,망포마을쌍용1차,84.8697,26750,2002,2013-01-24,11,광교역,개통 전
영통동,신나무실미주,101.99,39300,1999,2013-01-09,4,광교역,개통 전
영통동,신나무실신원,101.714,39500,1999,2013-01-09,14,광교역,개통 전
매탄동,현대힐스테이트,59.648,23900,2006,2013-01-14,12,광교역,개통 전
영통동,벽적골주공휴먼시아8단지,59.99,19800,1997,2013-01-21,4,광교역,개통 전
영통동,건영1차,134.81,42700,1999,2013-01-10,5,광교역,개통 전
영통동,영통센트럴파크뷰,59.8,18650,1999,2013-01-12,5,광교역,개통 전
영통동,신나무실건영,99.96,43000,2000,2013-01-17,8,광교역,개통 전
망포동,동수원자이1차,84.9688,28400,2001,2013-01-15,19,광교역,개통 전
매탄동,매탄위브하늘채,103.6419,50000,2008,2013-01-07,14,광교역,개통 전
영통동,청명마을삼성,119.871,43000,2001,2013-01-19,13,광교역,개통 전
망포동,마젤란21,84.7237,24000,2006,2013-01-28,11,광교역,개통 전
매탄동,매탄위브하늘채,59.9845,28700,2008,2013-01-12,20,광교역,개통 전
원천동,원천레이크파크,59.99,20350,1999,2013-01-26,5,광교역,개통 전
원천동,원천레이크파크,59.99,19850,1999,2013-01-09,13,광교역,개통 전
매탄동,임광,74.25,20200,1990,2013-01-14,3,광교역,개통 전
원천동,원천레이크파크,49.95,16250,1999,2013-01-22,13,광교역,개통 전
원천동,원천레이크파크,49.95,16400,1999,2013-01-26,13,광교역,개통 전
매탄동,삼성2,84.87,22600,1989,2013-01-10,7,광교역,개통 전
매탄동,임광,84.95,22650,1990,2013-01-28,2,광교역,개통 전
매탄동,매탄레이크파크,59.99,18200,1999,2013-01-19,8,광교역,개통 전
원천동,원천레이크파크,59.99,18200,1999,2013-01-09,20,광교역,개통 전
영통동,신나무실휴먼시아5단지,59.99,19500,1997,2013-01-14,18,광교역,개통 전
매탄동,매탄위브하늘채,84.8974,42700,2008,2013-01-12,17,광교역,개통 전
이의동,광교e편한세상,120.0331,61990,2012,2013-01-27,25,광교역,개통 전
매탄동,매탄위브하늘채,84.7807,41000,2008,2013-01-12,5,광교역,개통 전
매탄동,매탄위브하늘채,84.7273,39300,2008,2013-01-14,29,광교역,개통 전
매탄동,현대힐스테이트,127.908,41000,2006,2013-01-19,18,광교역,개통 전
영통동,영통에듀파크(321동~327동),84.96,36300,1997,2013-01-19,17,광교역,개통 전
이의동,광교2차e편한세상,84.6861,44500,2011,2013-01-03,7,광교역,개통 전
영통동,영통에듀파크(331동~337동),84.96,33800,1997,2013-01-25,3,광교역,개통 전
영통동,황골마을주공1,59.99,20400,1997,2013-01-15,13,광교역,개통 전
매탄동,주공그린빌4,84.71,29500,2002,2013-01-02,12,광교역,개통 전
영통동,벽적골한신,59.84,25200,1997,2013-01-12,11,광교역,개통 전
매탄동,현대힐스테이트,84.975,30700,2006,2013-01-09,13,광교역,개통 전
매탄동,현대힐스테이트,84.975,30000,2006,2013-01-10,3,광교역,개통 전
영통동,황골마을주공1,49.76,17800,1997,2013-01-28,17,광교역,개통 전
영통동,황골마을주공1,49.76,17000,1997,2013-01-30,19,광교역,개통 전
원천동,주공,32.39,11800,1987,2013-01-30,10,광교역,개통 전
매탄동,삼성3,59.76,16500,1993,2013-01-04,1,광교역,개통 전
매탄동,성일,49.68,14200,1988,2013-01-10,3,광교역,개통 전
매탄동,e-편한세상,101.709,44000,2010,2013-01-15,10,광교역,개통 전
영통동,벽적골9단지주공,59.39,19500,1999,2013-01-19,1,광교역,개통 전
영통동,영통센트럴파크뷰,59.8,18200,1999,2013-01-18,3,광교역,개통 전
영통동,벽적골9단지주공,59.39,25500,1999,2013-01-18,12,광교역,개통 전
영통동,황골마을주공1,59.99,21800,1997,2013-01-04,13,광교역,개통 전
영통동,벽적골우성,59.84,23200,1998,2013-01-17,16,광교역,개통 전
영통동,황골마을주공1,59.99,19450,1997,2013-01-28,20,광교역,개통 전
망포동,망포벽산이빌리지,84.9,22000,2002,2013-01-16,13,광교역,개통 전
영통동,벽적골주공휴먼시아8단지,59.99,21000,1997,2013-01-24,14,광교역,개통 전
이의동,자연앤힐스테이트,84.5,49113,2012,2013-01-03,26,광교역,개통 전
원천동,원천레이크파크,59.8,17000,1999,2013-01-21,1,광교역,개통 전
이의동,광교e편한세상,145.6366,65518,2012,2013-01-23,1,광교역,개통 전
영통동,벽적골롯데,38.16,15900,2002,2013-01-18,20,광교역,개통 전
매탄동,매탄레이크파크,59.99,18100,1999,2013-01-16,19,광교역,개통 전
망포동,방죽마을영통뜨란채,84.68,26500,2005,2013-01-06,20,광교역,개통 전
영통동,벽적골주공휴먼시아8단지,59.99,19000,1997,2013-01-19,1,광교역,개통 전
영통동,벽적골롯데,38.16,15700,2002,2013-01-23,10,광교역,개통 전
영통동,황골마을주공1,49.76,16500,1997,2013-01-28,9,광교역,개통 전
매탄동,매탄주공5,83.04,30250,1985,2013-01-14,12,광교역,개통 전
매탄동,원천성일,49.94,14800,1992,2013-01-09,5,광교역,개통 전
매탄동,주공그린빌1,84.99,28000,2002,2013-01-19,8,광교역,개통 전
망포동,엘지동수원자이,127.3484,45000,2003,2013-01-28,4,광교역,개통 전
영통동,황골마을주공1,59.99,21000,1997,2013-01-24,14,광교역,개통 전
영통동,영통센트럴파크뷰,59.99,21300,1999,2013-01-05,18,광교역,개통 전
영통동,황골마을주공1,59.99,19700,1997,2013-01-15,5,광교역,개통 전
영통동,청명마을삼성,119.871,55000,2001,2013-01-28,15,광교역,개통 전
매탄동,주공그린빌1,84.51,30900,2002,2013-01-07,8,광교역,개통 전
원천동,삼성1,49.14,12300,1992,2013-01-18,1,광교역,개통 전
매탄동,극동,117.65,29200,1998,2013-01-10,1,광교역,개통 전
영통동,신나무실풍림,84.9,35500,2000,2013-01-15,10,광교역,개통 전
매탄동,매탄주공4,53.1,21800,1985,2013-01-14,5,광교역,개통 전
영통동,황골마을주공1,49.76,16500,1997,2013-01-21,13,광교역,개통 전
이의동,래미안광교,97.4,58000,2012,2013-01-11,25,광교역,개통 전
이의동,자연앤자이2단지,125.41,66724,2012,2013-01-29,9,광교역,개통 전
영통동,신나무실신명,84.9,30000,1997,2013-01-07,2,광교역,개통 전
영통동,벽적골주공휴먼시아8단지,49.59,17000,1997,2013-01-03,9,광교역,개통 전
망포동,늘푸른벽산,114.954,30000,2000,2013-01-17,14,광교역,개통 전
매탄동,매탄주공5,83.1,30300,1985,2013-01-28,11,광교역,개통 전
매탄동,매탄주공4,53.1,22500,1985,2013-01-25,2,광교역,개통 전
영통동,삼성,84.93,31800,1997,2013-01-04,15,광교역,개통 전
매탄동,임광,73.91,18100,1990,2013-01-15,1,광교역,개통 전
매탄동,동남,49.68,13700,1989,2013-01-25,4,광교역,개통 전
망포동,방죽마을영통뜨란채,84.72,27500,2005,2013-01-31,1,광교역,개통 전
영통동,삼성,84.84,31800,1997,2013-01-14,7,광교역,개통 전
영통동,삼성,84.93,32800,1997,2013-01-05,15,광교역,개통 전
매탄동,동남,49.68,15300,1989,2013-01-25,7,광교역,개통 전
원천동,주공,41.3,13800,1987,2013-01-04,7,광교역,개통 전
망포동,동수원자이1차,99.3154,29500,2001,2013-01-29,1,광교역,개통 전
매탄동,매탄주공4,46.8,20000,1985,2013-01-24,4,광교역,개통 전
영통동,영통에듀파크(321동~327동),84.96,38000,1997,2013-01-25,15,광교역,개통 전
영통동,황골마을주공1,59.99,20500,1997,2013-01-23,14,광교역,개통 전
매탄동,현대힐스테이트,84.975,31800,2006,2013-01-30,17,광교역,개통 전
매탄동,매탄주공4,53.1,22000,1985,2013-01-08,4,광교역,개통 전
영통동,벽적골한신,59.73,21970,1997,2013-01-08,14,광교역,개통 전
영통동,청명마을(주공),49.76,18900,1997,2013-01-23,14,광교역,개통 전
매탄동,삼성1,44.45,13000,1988,2013-01-14,4,광교역,개통 전
매탄동,임광,84.95,24600,1990,2013-01-19,12,광교역,개통 전
매탄동,현대,70.96,20000,1989,2013-01-14,2,광교역,개통 전
이의동,자연앤힐스테이트,84.63,46091,2012,2013-01-04,23,광교역,개통 전
원천동,주공,41.3,13150,1987,2013-01-17,6,광교역,개통 전
영통동,벽적골두산,59.84,19800,1997,2013-01-19,2,광교역,개통 전
매탄동,삼성1,67.13,20500,1988,2013-01-07,6,광교역,개통 전
매탄동,삼성1,44.45,13600,1988,2013-01-19,4,광교역,개통 전
원천동,원천레이크파크,59.8,19300,1999,2013-01-14,14,광교역,개통 전
원천동,원천레이크파크,49.95,17000,1999,2013-01-05,19,광교역,개통 전
망포동,동수원자이1차,126.3534,37300,2001,2013-01-07,16,광교역,개통 전
매탄동,주공그린빌2,84.45,29000,2002,2013-01-09,16,광교역,개통 전
매탄동,삼성1,84.6,25000,1988,2013-01-07,4,광교역,개통 전
매탄동,동남,49.68,14550,1989,2013-01-16,3,광교역,개통 전
망포동,망포마을쌍용1차,84.8697,26100,2002,2013-01-10,6,광교역,개통 전
매탄동,희성연인,69.269,18000,2006,2013-01-11,3,광교역,개통 전
매탄동,한국2,72.84,18950,1993,2013-01-07,6,광교역,개통 전
매탄동,성일,49.68,15200,1988,2013-01-07,11,광교역,개통 전
매탄동,매탄주공4,53.1,23000,1985,2013-01-10,2,광교역,개통 전
매탄동,원천성일,44.2,12000,1992,2013-01-12,8,광교역,개통 전
매탄동,성일,49.68,15500,1988,2013-01-10,8,광교역,개통 전
망포동,삼정라츠,84.8542,26500,2008,2013-01-21,12,광교역,개통 전
영통동,살구골마을진덕서광성지동아,101.25,35000,1998,2013-01-18,3,광교역,개통 전
원천동,원천레이크파크,59.99,20500,1999,2013-01-07,9,광교역,개통 전
망포동,삼정라츠,84.8542,26000,2008,2013-01-12,12,광교역,개통 전
영통동,태영,84.88,33000,1997,2013-01-14,14,광교역,개통 전
이의동,자연앤힐스테이트,84.49,49886,2012,2013-01-04,22,광교역,개통 전
이의동,자연앤자이2단지,125.19,64807,2012,2013-01-13,15,광교역,개통 전
매탄동,현대,84.94,25000,1989,2013-01-10,13,광교역,개통 전
매탄동,성일,39.99,12400,1988,2013-01-14,6,광교역,개통 전
매탄동,삼성1,44.45,13850,1988,2013-01-09,7,광교역,개통 전
망포동,동수원자이2차,84.9394,30000,2002,2013-01-12,10,광교역,개통 전
매탄동,현대,70.96,19000,1989,2013-01-11,15,광교역,개통 전
매탄동,매탄위브하늘채,84.7807,44000,2008,2013-01-06,14,광교역,개통 전
영통동,청명마을동신,134.64,48500,1998,2013-01-12,14,광교역,개통 전
영통동,황골마을주공1,59.99,17700,1997,2013-01-04,2,광교역,개통 전
영통동,살구골마을진덕서광성지동아,101.25,36400,1998,2013-01-08,11,광교역,개통 전
매탄동,삼성1,67.13,20500,1988,2013-01-05,13,광교역,개통 전
망포동,세흥,55.35,11000,1991,2013-01-02,4,광교역,개통 전
망포동,그대가프리미어,174.5169,49783,2010,2013-02-25,10,광교역,개통 전
영통동,황골마을주공1,59.99,18700,1997,2013-02-22,2,광교역,개통 전
영통동,청명마을동신,134.64,47500,1998,2013-02-22,11,광교역,개통 전
영통동,신나무실휴먼시아5단지,59.99,18700,1997,2013-02-18,3,광교역,개통 전
매탄동,매탄주공5,83.04,30950,1985,2013-02-07,11,광교역,개통 전
영통동,황골마을주공1,49.76,17100,1997,2013-02-26,9,광교역,개통 전
망포동,그대가프리미어,174.5169,49783,2010,2013-02-26,8,광교역,개통 전
매탄동,성일,49.68,12500,1988,2013-02-27,13,광교역,개통 전
망포동,세흥,55.35,12200,1991,2013-02-26,3,광교역,개통 전
영통동,청명마을(주공),49.76,18750,1997,2013-02-18,10,광교역,개통 전
매탄동,삼성3,59.76,16500,1993,2013-02-26,1,광교역,개통 전
영통동,현대,134.76,51500,1998,2013-02-27,11,광교역,개통 전
매탄동,삼성2,84.87,21500,1989,2013-02-15,7,광교역,개통 전
매탄동,삼성2,84.81,22300,1989,2013-02-19,7,광교역,개통 전
매탄동,매탄레이크파크,59.99,18500,1999,2013-02-18,16,광교역,개통 전
매탄동,매탄위브하늘채,84.7807,42900,2008,2013-02-23,20,광교역,개통 전
매탄동,매탄주공5,61.77,26800,1985,2013-02-28,4,광교역,개통 전
